GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
8600000US30332,30332,ZCTA5 30332,0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),-,(X),(X),(X),-,(X),(X),(X)
8600000US30334,30334,ZCTA5 30334,0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),-,(X),(X),(X),-,(X),(X),(X)
8600000US30336,30336,ZCTA5 30336,246,112,35484,10040,0.0,15.0,-,**,100.0,15.0,35484,10040,0.0,15.0,-,**,0.0,15.0,-,**,0.0,15.0,-,**,0.0,15.0,-,**,0.0,15.0,-,**,0.0,15.0,-,**,0.0,15.0,-,**,0.0,15.0,-,**,87.4,15.0,36109,9447,12.6,15.0,-,**,0.0,15.0,-,**,147,80,26513,13086,78.9,22.7,28750,64629,21.1,22.7,-,**,39.5,41.6,-,**,60.5,41.6,19294,5649,0.0,23.5,-,**,99,115,-,**,0.0,32.0,-,**,0.0,32.0,-,**,0.0,32.0,-,**,100.0,32.0,-,**,100.0,32.0,-,**,0.0,32.0,-,**,30.5,(X),(X),(X),51.0,(X),(X),(X),0.0,(X),(X),(X)
8600000US30337,30337,ZCTA5 30337,4524,468,28388,4784,16.7,3.1,55333,18414,79.9,3.7,25928,2353,0.1,0.2,-,**,0.8,0.7,30865,61104,0.0,0.9,-,**,2.3,1.9,18482,3863,0.2,0.3,-,**,4.3,2.3,18477,9758,15.2,2.9,62014,35943,7.1,2.6,12530,3681,41.4,5.3,25619,3767,38.6,4.6,36047,5307,12.9,3.0,42159,21244,2506,250,37969,7992,52.4,6.5,22699,8365,47.6,6.5,57574,7105,41.8,6.8,68807,17171,49.9,7.1,15972,3631,8.3,3.8,50526,27958,2018,381,21212,2579,52.7,7.2,17338,5892,44.2,6.8,13281,4079,8.5,4.2,48550,29097,47.3,7.2,25296,9634,40.3,8.1,21486,7098,7.0,4.1,39167,10337,32.0,(X),(X),(X),32.6,(X),(X),(X),28.5,(X),(X),(X)
8600000US30338,30338,ZCTA5 30338,13589,540,82765,7815,74.2,2.6,89840,5880,12.8,2.3,42532,5706,0.1,0.1,-,**,10.4,2.2,92178,4860,0.0,0.3,-,**,1.2,0.9,48650,13526,1.3,0.8,100219,64924,3.7,1.4,48859,7851,71.7,2.4,91484,6319,3.7,1.2,25733,6459,43.5,2.5,89283,5181,30.3,2.2,102276,8658,22.4,1.7,56326,5713,8494,369,105614,6425,47.3,3.4,124116,25180,52.7,3.4,93750,7672,84.4,2.9,116845,9970,8.8,2.7,45074,22478,6.7,2.1,70868,19808,5095,513,49149,9940,55.8,5.7,44253,7634,49.8,5.6,41820,5773,5.9,2.4,87841,12283,44.2,5.7,54589,9816,37.5,6.0,44794,13855,6.7,3.2,87692,67278,26.8,(X),(X),(X),28.1,(X),(X),(X),24.5,(X),(X),(X)
8600000US30339,30339,ZCTA5 30339,10541,453,63871,6730,61.4,3.8,67992,6860,24.7,3.5,54618,4890,0.1,0.2,-,**,9.4,2.2,84079,4501,0.8,0.5,95574,39386,1.4,0.9,44427,62621,2.2,1.1,46705,26409,4.3,1.4,77986,32569,58.9,3.8,68308,6982,11.0,2.3,41538,10187,56.4,3.2,68678,5695,24.3,3.0,75662,21358,8.4,1.6,69545,44813,3777,335,101243,5997,32.2,5.7,88125,13013,67.8,5.7,104178,10714,77.8,6.1,106938,8192,16.7,5.6,50250,22668,5.5,2.9,54500,72316,6764,475,52403,2649,52.8,4.5,44949,5691,44.0,4.7,41369,3940,8.8,2.5,71471,29809,47.2,4.5,61318,9956,35.2,4.3,53974,4672,11.9,3.2,76250,6979,24.6,(X),(X),(X),27.7,(X),(X),(X),22.1,(X),(X),(X)
8600000US30340,30340,ZCTA5 30340,10103,396,40955,2615,54.9,3.8,48721,4382,23.1,2.4,32009,5857,0.3,0.3,50924,7025,10.3,1.6,42287,13398,0.2,0.3,-,**,10.1,2.5,34167,10005,1.1,0.7,42167,33347,30.9,2.6,34412,5010,35.3,2.9,63178,8181,4.9,1.6,21625,23316,50.0,2.9,36721,4483,32.9,2.8,52582,7417,12.1,1.5,38199,5715,6630,380,40827,4918,53.5,3.3,33259,3545,46.5,3.3,50800,7938,62.2,4.2,51719,5265,21.5,3.2,23254,3595,16.3,3.2,35153,5345,3473,347,35948,3866,45.2,5.6,32674,9279,35.3,5.7,26086,8829,9.9,3.1,72946,24524,54.8,5.6,37872,5614,39.8,6.0,34911,2911,15.0,4.8,55788,7019,24.4,(X),(X),(X),23.5,(X),(X),(X),23.9,(X),(X),(X)
8600000US30341,30341,ZCTA5 30341,12319,416,52423,4172,62.3,3.3,61646,4166,21.7,3.0,44718,7028,1.0,0.7,19315,127699,8.4,1.7,56111,17051,0.0,0.3,-,**,5.4,1.8,32734,12049,1.2,0.7,59185,22798,16.6,2.2,34740,9160,51.9,3.2,74474,7874,5.7,1.7,16465,11209,49.3,2.9,53235,5867,33.7,2.8,62083,6241,11.4,1.4,37500,6801,6409,362,64604,4215,49.0,4.2,63873,8349,51.0,4.2,65436,5672,72.5,3.8,81031,10571,15.8,3.2,42500,13096,11.7,3.1,32708,9862,5910,423,41808,4005,42.1,4.8,42269,8533,34.5,4.5,36547,9731,7.6,2.7,65382,20073,57.9,4.8,41662,5850,40.4,4.7,33828,7727,17.5,3.2,68092,17241,24.0,(X),(X),(X),26.2,(X),(X),(X),20.3,(X),(X),(X)
8600000US30342,30342,ZCTA5 30342,12604,482,68867,12018,80.1,3.3,82017,7164,13.3,2.7,37241,6421,0.1,0.1,-,**,3.2,1.2,107955,45887,0.1,0.2,-,**,1.2,0.9,21743,15541,2.0,1.1,41964,41489,15.6,2.5,40071,6059,67.1,3.1,95551,8986,6.5,1.8,37029,6140,50.4,3.4,61734,12436,31.4,3.1,91393,22093,11.7,1.6,66042,19524,6612,502,105644,16259,55.6,4.3,99333,22377,44.4,4.3,112115,22445,79.7,4.3,128792,17464,14.0,4.1,39200,11991,6.3,2.8,49606,15839,5992,565,47351,8575,47.4,6.0,40122,4296,41.8,5.7,38319,5824,5.7,2.3,71065,52739,52.6,6.0,57786,10996,34.6,5.5,55934,9862,17.9,4.5,75428,29582,31.8,(X),(X),(X),35.2,(X),(X),(X),27.5,(X),(X),(X)
8600000US30344,30344,ZCTA5 30344,11810,550,36830,2883,19.6,1.8,49295,7739,74.8,2.3,34996,2732,0.2,0.2,-,**,0.7,0.6,65625,16531,0.0,0.3,-,**,3.6,1.4,30371,7625,1.1,0.6,45682,11769,8.2,1.6,26891,6467,16.8,1.7,51071,8450,4.5,1.6,19643,12192,38.4,2.6,34137,4498,39.4,2.9,49281,4334,17.8,1.5,28571,7380,7001,341,42308,4530,44.3,4.1,34711,5083,55.7,4.1,49135,4661,43.7,4.2,57824,5163,45.1,3.9,34198,2708,11.2,2.7,33875,21183,4809,515,29918,4093,45.6,5.1,24192,5281,41.3,5.2,22311,5028,4.2,1.4,83750,41877,54.4,5.1,32067,3488,43.2,4.9,28822,8326,11.2,3.5,49118,27551,35.3,(X),(X),(X),41.2,(X),(X),(X),26.0,(X),(X),(X)
8600000US30345,30345,ZCTA5 30345,9363,419,67335,5585,70.5,3.4,83424,10544,17.8,2.6,40234,13920,0.0,0.4,-,**,7.0,1.9,70387,25119,0.0,0.4,-,**,4.1,1.5,16250,6113,0.6,0.5,98750,223591,15.2,2.3,23984,8605,60.2,3.3,99035,12196,5.1,1.7,28173,26800,40.5,3.1,55000,13455,36.8,2.6,102372,14016,17.5,1.7,55333,12683,5224,399,108000,7417,46.1,4.1,107786,18077,53.9,4.1,108218,9753,80.3,3.7,121983,10771,13.6,2.9,44219,15725,6.1,2.7,81033,36466,4139,443,42514,4968,50.9,6.2,42138,5390,41.3,6.1,40510,6383,9.6,3.2,44926,36855,49.1,6.2,44191,12273,35.4,5.9,30114,17450,13.6,3.9,77768,15759,22.1,(X),(X),(X),25.4,(X),(X),(X),17.1,(X),(X),(X)
8600000US30346,30346,ZCTA5 30346,3136,385,63409,15467,59.9,8.9,60833,22600,21.4,7.9,60694,29714,0.0,1.3,-,**,18.0,6.6,100246,77774,0.0,1.3,-,**,0.0,1.3,-,**,0.7,0.9,-,**,2.8,2.4,40446,63380,57.5,9.2,62629,23345,4.7,3.0,26849,21399,76.3,6.5,75580,15398,17.2,6.6,19898,72053,1.8,1.5,34500,5765,859,252,107697,45087,47.6,16.4,108882,82291,52.4,16.4,97192,47992,85.7,10.4,111548,49326,10.7,9.5,53400,70325,3.6,5.5,-,**,2277,410,52656,15978,50.5,11.7,44755,10785,42.7,11.2,43306,2769,7.8,5.3,100526,26106,49.5,11.7,62831,17940,43.2,10.6,61406,32027,6.3,4.5,63560,16472,19.1,(X),(X),(X),26.0,(X),(X),(X),16.6,(X),(X),(X)
8600000US30349,30349,ZCTA5 30349,24304,753,43498,2259,3.9,0.9,43438,8840,93.1,1.2,43656,2341,0.3,0.3,46992,22258,0.7,0.3,19038,22294,0.0,0.2,-,**,0.8,0.4,45341,17246,1.1,0.4,34205,16254,1.9,0.7,38665,7713,3.6,0.9,43491,9458,4.6,0.9,22946,4750,49.1,2.3,43113,2530,36.2,2.4,50030,4689,10.0,1.1,39670,7211,15324,721,49611,4232,52.4,3.0,40792,3482,47.6,3.0,60444,4197,47.5,3.7,73355,4690,43.1,3.7,31242,2227,9.4,1.8,50455,9958,8980,654,35233,2587,53.0,3.8,36604,3715,45.0,4.1,34044,3738,8.0,2.4,62600,18787,47.0,3.8,33393,4292,38.5,4.1,31411,2635,8.5,2.4,63281,8792,31.9,(X),(X),(X),35.0,(X),(X),(X),26.0,(X),(X),(X)
8600000US30350,30350,ZCTA5 30350,15289,457,51133,2157,56.4,2.4,69624,8426,35.9,2.7,37382,4064,0.0,0.3,-,**,3.9,1.2,56200,23868,0.0,0.3,-,**,1.9,0.8,25348,2496,1.9,0.9,33333,33770,6.1,1.5,29306,10228,52.4,2.1,76131,7436,6.0,1.5,22019,5497,49.4,2.5,50124,4713,31.6,2.5,77169,11800,13.0,1.3,47561,6645,7700,458,76263,3780,51.2,3.9,56769,10609,48.8,3.9,99836,14809,70.1,4.0,113363,10641,22.9,3.3,28125,4490,7.0,2.3,42545,18030,7589,457,38900,2305,56.1,4.3,37500,3349,49.5,4.1,34898,3352,6.7,2.1,57227,10834,43.9,4.3,43717,7449,36.9,4.0,39701,8875,7.0,2.4,47277,10878,32.3,(X),(X),(X),37.4,(X),(X),(X),25.9,(X),(X),(X)
8600000US30354,30354,ZCTA5 30354,5674,421,28230,2953,24.8,4.6,38828,12505,67.3,3.9,25840,4675,0.0,0.7,-,**,1.6,1.5,9483,19695,0.0,0.7,-,**,5.3,2.9,25680,16889,1.0,1.0,115242,116894,9.0,2.7,25396,12254,22.1,4.4,39121,11089,4.0,2.1,21058,9111,39.7,5.0,26046,5421,43.1,5.1,34386,5754,13.2,2.4,21543,7305,3263,325,28942,5695,41.6,5.2,20980,2399,58.4,5.2,42229,10362,37.1,6.1,39537,13139,55.0,5.8,22334,5728,7.9,3.7,68417,14160,2411,408,22419,6554,45.1,8.1,21276,8945,39.9,7.7,17183,9480,5.1,3.5,38357,48412,54.9,8.1,23443,11244,46.0,7.9,17192,9775,8.9,4.2,45398,7101,49.9,(X),(X),(X),54.7,(X),(X),(X),43.4,(X),(X),(X)
8600000US30360,30360,ZCTA5 30360,5187,296,48336,4677,67.3,4.0,55581,9721,13.5,2.9,39625,6347,0.6,0.9,-,**,8.8,2.5,38958,11224,0.3,0.5,-,**,8.5,3.0,30655,18293,1.1,1.0,106159,631,28.4,3.6,33939,6836,49.8,3.6,74705,13937,4.6,1.8,20750,19602,49.6,3.9,49613,4512,30.9,3.6,49464,21764,15.0,1.9,49355,5546,3690,244,51967,9679,51.1,4.6,45313,11332,48.9,4.6,61875,17770,74.0,5.0,68790,13949,12.6,4.4,23068,7476,13.4,4.1,35991,10125,1497,213,39526,8362,45.5,8.3,33778,7462,38.3,7.4,30682,6623,7.1,3.3,71979,14976,54.5,8.3,43542,10660,39.7,8.4,34076,9606,14.8,5.7,90380,38330,21.7,(X),(X),(X),20.9,(X),(X),(X),22.6,(X),(X),(X)
8600000US30363,30363,ZCTA5 30363,1461,235,56806,19550,45.8,10.6,82569,16024,37.6,8.3,50375,22211,1.1,1.9,-,**,8.4,5.4,21563,37970,0.0,2.7,-,**,0.8,1.5,-,**,6.3,7.1,40784,12460,10.8,7.6,41418,14561,40.4,10.3,88906,17856,23.9,6.7,12014,8038,59.2,9.8,72944,14289,16.9,8.7,69648,128895,0.0,2.7,-,**,444,169,83472,42247,10.6,11.5,64485,72137,89.4,11.5,83958,43496,80.2,20.4,107589,33375,19.8,20.4,70697,51301,0.0,8.6,-,**,1017,205,43239,12540,35.2,9.6,31136,26094,20.2,8.8,19688,55920,15.0,6.7,38304,24463,64.8,9.6,52646,18929,45.2,9.8,54042,19739,19.6,9.7,41772,42943,28.1,(X),(X),(X),30.6,(X),(X),(X),26.9,(X),(X),(X)
8600000US30401,30401,ZCTA5 30401,4717,269,31228,3212,58.6,2.9,37371,3622,38.2,3.1,24067,4662,0.0,0.8,-,**,0.6,0.8,-,**,0.0,0.8,-,**,2.1,1.3,38750,4676,0.6,0.7,18333,132449,3.6,2.7,35304,19115,57.2,2.9,38150,3714,3.7,2.0,21417,18652,29.3,3.6,29010,3526,40.3,3.9,38424,4082,26.7,3.1,22943,4722,3143,259,35900,3474,46.6,4.8,33211,7149,53.4,4.8,38795,3904,58.5,5.3,49375,7429,32.8,5.1,21140,6559,8.7,3.8,22083,9619,1574,277,18601,4191,52.2,9.5,17774,5328,44.3,9.1,14291,4493,7.9,4.7,45523,17416,47.8,9.5,19390,5118,44.3,10.1,19157,4960,3.6,3.8,-,**,42.3,(X),(X),(X),43.8,(X),(X),(X),36.1,(X),(X),(X)
8600000US30410,30410,ZCTA5 30410,645,81,35991,10345,77.7,5.7,46250,14117,22.3,5.7,26429,7549,0.0,6.0,-,**,0.0,6.0,-,**,0.0,6.0,-,**,0.0,6.0,-,**,0.0,6.0,-,**,0.0,6.0,-,**,77.7,5.7,46250,14117,1.1,1.4,65750,27390,30.7,7.6,53571,18273,41.9,9.6,35595,6726,26.4,8.4,29714,7102,446,73,52672,13782,39.9,8.9,56111,19091,60.1,8.9,38750,20134,80.9,7.4,62321,17129,16.1,7.9,28788,1191,2.9,3.2,-,**,199,68,31094,6147,31.2,14.5,24167,29110,29.1,14.4,20000,28811,2.0,3.3,-,**,68.8,14.5,31198,6415,60.3,16.3,31042,9661,8.5,8.2,-,**,15.8,(X),(X),(X),17.5,(X),(X),(X),12.1,(X),(X),(X)
8600000US30411,30411,ZCTA5 30411,856,440,28919,6580,68.0,20.9,31618,13551,32.0,20.9,23088,12423,0.0,4.6,-,**,0.0,4.6,-,**,0.0,4.6,-,**,0.0,4.6,-,**,0.0,4.6,-,**,0.0,4.6,-,**,68.0,20.9,31618,13551,1.8,4.7,23250,25820,29.1,12.0,32377,22797,46.6,15.6,24041,6038,22.5,7.7,27865,17127,561,305,34632,16323,34.6,11.6,24405,13281,65.4,11.6,43566,16244,62.9,12.2,44743,14707,25.8,11.0,21250,6236,11.2,8.6,61125,27789,295,170,18397,2745,39.3,19.8,15000,16352,35.3,18.4,13929,5775,4.1,6.9,-,**,60.7,19.8,18750,2484,60.7,19.8,18750,2484,0.0,12.7,-,**,5.8,(X),(X),(X),2.5,(X),(X),(X),12.2,(X),(X),(X)
8600000US30412,30412,ZCTA5 30412,32,19,52500,45111,100.0,58.2,52500,45111,0.0,58.2,-,**,0.0,58.2,-,**,0.0,58.2,-,**,0.0,58.2,-,**,0.0,58.2,-,**,0.0,58.2,-,**,0.0,58.2,-,**,100.0,58.2,52500,45111,12.5,15.7,-,**,53.1,30.4,82875,40454,12.5,21.4,63750,38775,21.9,18.2,30625,19520,26,19,68750,29721,69.2,28.6,82750,46236,30.8,28.6,42500,31370,84.6,22.2,76250,23567,15.4,22.2,-,**,0.0,64.5,-,**,6,6,"2,500-",***,16.7,46.6,-,**,16.7,46.6,-,**,0.0,100.0,-,**,83.3,46.6,-,**,83.3,46.6,-,**,0.0,100.0,-,**,15.6,(X),(X),(X),15.4,(X),(X),(X),16.7,(X),(X),(X)
8600000US30413,30413,ZCTA5 30413,589,102,33375,16164,60.3,8.5,50625,15180,39.7,8.5,21838,9930,0.0,6.6,-,**,0.0,6.6,-,**,0.0,6.6,-,**,0.0,6.6,-,**,0.0,6.6,-,**,0.0,6.6,-,**,60.3,8.5,50625,15180,0.2,0.4,-,**,21.1,9.0,57045,28017,41.8,10.9,35714,34945,37.0,10.7,26810,4520,419,100,45795,20428,28.2,13.7,54250,66465,71.8,13.7,41250,19511,77.3,11.0,46563,19155,14.8,8.7,19545,13243,7.9,7.7,-,**,170,59,26000,13154,57.1,21.0,19519,13168,35.9,19.9,17969,12715,21.2,16.4,42955,48970,42.9,21.0,29514,70141,42.9,21.0,29514,70141,0.0,20.8,-,**,47.2,(X),(X),(X),51.8,(X),(X),(X),34.1,(X),(X),(X)
8600000US30415,30415,ZCTA5 30415,2720,258,46636,11786,89.4,3.6,48438,11577,9.2,3.3,38266,30874,0.7,1.0,-,**,0.0,1.5,-,**,0.0,1.5,-,**,0.0,1.5,-,**,0.7,1.1,-,**,0.0,1.5,-,**,89.4,3.6,48438,11577,2.6,2.0,12500,43278,31.1,5.7,61334,7367,47.0,5.6,46446,14045,19.3,4.3,40083,4926,2031,246,56469,7372,41.0,7.1,61973,4444,59.0,7.1,51071,17889,75.3,6.9,63520,6602,20.7,6.5,39022,22718,4.0,2.6,26000,17240,689,179,35288,9931,44.0,14.3,40101,23365,34.5,13.7,40182,20570,9.4,6.4,23125,96348,56.0,14.3,34375,10644,44.7,14.6,34000,9319,11.3,8.7,61500,48031,35.0,(X),(X),(X),35.6,(X),(X),(X),33.4,(X),(X),(X)
8600000US30417,30417,ZCTA5 30417,4068,219,36459,2330,67.5,3.4,40750,6602,25.9,2.9,26510,11124,0.0,1.0,-,**,0.7,0.7,32109,35964,0.0,1.0,-,**,5.5,1.9,19840,6895,0.4,0.5,-,**,6.8,1.8,20268,2843,66.2,3.3,41135,6632,3.9,1.7,46500,37373,32.5,3.1,37338,6142,39.3,3.6,38941,6410,24.3,2.3,30202,3438,2588,244,44841,4604,51.5,4.7,36132,12205,48.5,4.7,50682,9143,64.5,5.3,57659,6748,27.5,5.5,15109,5325,8.0,3.2,35474,26885,1480,207,24245,5633,54.1,6.5,20066,4356,48.6,6.5,18822,2502,5.5,3.8,36948,15561,45.9,6.5,28958,11440,33.9,6.7,21591,7856,12.0,6.4,48724,3732,35.5,(X),(X),(X),34.1,(X),(X),(X),34.5,(X),(X),(X)
8600000US30420,30420,ZCTA5 30420,493,99,31094,11576,89.2,8.2,35893,14949,2.4,3.0,-,**,0.0,7.8,-,**,0.0,7.8,-,**,0.0,7.8,-,**,7.9,7.9,-,**,0.4,0.7,-,**,8.9,8.1,18939,13131,88.2,8.3,35982,14937,6.3,7.2,28807,1082,34.3,12.2,36696,51478,28.4,10.5,42935,17094,31.0,7.7,24417,13765,381,101,41650,10406,54.6,12.6,37143,26898,45.4,12.6,42313,7061,82.7,9.2,43345,6442,14.7,8.6,16250,2788,2.6,3.8,-,**,112,41,12315,2212,69.6,16.2,12794,2685,69.6,16.2,12794,2685,0.0,29.2,-,**,30.4,16.2,11500,6130,25.9,15.8,10875,2257,4.5,7.3,-,**,14.0,(X),(X),(X),12.1,(X),(X),(X),20.5,(X),(X),(X)
8600000US30421,30421,ZCTA5 30421,1485,210,28902,9623,72.1,7.0,29676,9937,25.9,7.5,20380,18997,0.0,2.7,-,**,0.0,2.7,-,**,0.0,2.7,-,**,1.2,2.2,-,**,0.7,2.3,-,**,4.6,4.4,55069,77644,68.7,7.2,30481,9681,3.5,2.9,57917,52400,26.2,8.7,33603,18680,43.5,8.9,25662,11834,26.8,6.4,31429,14030,928,159,48470,7599,37.6,10.0,50221,30281,62.4,10.0,48136,5444,69.5,10.9,57521,8024,25.8,11.0,20767,3194,4.7,4.4,40294,48197,557,164,11838,4029,46.3,12.4,11786,2939,46.3,12.4,11786,2939,0.0,6.9,-,**,53.7,12.4,11953,11508,53.1,12.3,11719,11492,0.5,1.1,-,**,26.3,(X),(X),(X),31.1,(X),(X),(X),17.1,(X),(X),(X)
8600000US30423,30423,ZCTA5 30423,66,53,51250,5594,48.5,43.8,60500,35424,51.5,43.8,-,**,0.0,40.5,-,**,0.0,40.5,-,**,0.0,40.5,-,**,0.0,40.5,-,**,0.0,40.5,-,**,0.0,40.5,-,**,48.5,43.8,60500,35424,0.0,40.5,-,**,33.3,34.1,61250,70908,57.6,37.6,51250,540,9.1,11.6,53750,31186,59,52,51523,12355,30.5,36.3,79167,87175,69.5,36.3,51367,3360,32.2,39.0,78750,43894,67.8,39.0,50938,20662,0.0,42.8,-,**,7,9,42813,22921,42.9,57.1,-,**,42.9,57.1,-,**,0.0,100.0,-,**,57.1,57.1,-,**,57.1,57.1,-,**,0.0,100.0,-,**,51.5,(X),(X),(X),57.6,(X),(X),(X),0.0,(X),(X),(X)
8600000US30425,30425,ZCTA5 30425,581,152,45347,14633,77.6,12.6,48083,7506,12.4,9.2,21250,14113,0.0,6.6,-,**,0.0,6.6,-,**,0.0,6.6,-,**,3.3,4.9,-,**,6.7,8.5,-,**,0.0,6.6,-,**,77.6,12.6,48083,7506,0.0,6.6,-,**,26.2,11.3,20417,32158,56.1,12.2,66042,29689,17.7,9.8,24861,9365,468,150,48722,13672,41.0,14.1,38056,25726,59.0,14.1,67188,64784,66.7,17.4,56071,30651,25.6,17.5,28000,66745,7.7,8.4,-,**,113,51,11414,2769,54.9,24.1,11765,12588,54.9,24.1,11765,12588,0.0,29.0,-,**,45.1,24.1,9375,11084,45.1,24.1,9375,11084,0.0,29.0,-,**,22.7,(X),(X),(X),26.7,(X),(X),(X),6.2,(X),(X),(X)
8600000US30426,30426,ZCTA5 30426,320,79,32500,26413,52.8,14.7,39821,20047,46.6,14.6,19375,46796,0.0,11.7,-,**,0.0,11.7,-,**,0.0,11.7,-,**,0.0,11.7,-,**,0.6,1.0,-,**,3.4,5.4,-,**,49.4,14.5,37857,26314,0.3,0.6,-,**,20.3,11.0,40125,49852,47.5,13.2,45750,29035,31.9,10.7,17222,17913,188,60,45139,11563,43.6,20.3,41071,42045,56.4,20.3,46528,20336,77.1,16.4,44904,30758,7.4,7.8,13333,6435,15.4,15.6,45903,21224,132,55,11071,15264,51.5,22.3,9405,3524,47.7,22.6,9107,2484,3.8,5.6,-,**,48.5,22.3,25909,23333,47.7,22.4,25875,25325,0.8,1.6,-,**,57.2,(X),(X),(X),71.3,(X),(X),(X),37.1,(X),(X),(X)
8600000US30427,30427,ZCTA5 30427,3808,308,46486,4646,75.7,4.6,48667,7866,17.9,3.7,33577,12095,0.0,1.0,-,**,0.7,0.4,33000,36736,0.0,1.0,-,**,3.8,2.6,55789,61220,1.9,2.0,50686,47438,9.8,3.1,23967,6583,70.1,4.7,55391,13457,4.8,2.8,19968,40243,31.9,4.6,49038,13172,42.6,3.8,49050,8687,20.7,3.3,45400,14344,2707,272,56513,12401,39.5,6.5,66677,6545,60.5,6.5,51024,5049,78.1,5.6,66464,3981,13.1,3.9,28125,21981,8.9,4.4,51230,13145,1101,253,20346,8032,45.5,11.3,14736,4641,36.4,10.1,14043,3470,9.1,6.6,18462,16105,54.5,11.3,33015,16178,43.1,11.8,21799,15303,11.4,8.6,70066,26050,33.3,(X),(X),(X),35.2,(X),(X),(X),27.4,(X),(X),(X)
