GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
8600000US30056,30056,ZCTA5 30056,45336,7379
8600000US30058,30058,ZCTA5 30058,45792,1710
8600000US30060,30060,ZCTA5 30060,36284,2675
8600000US30062,30062,ZCTA5 30062,86352,4356
8600000US30064,30064,ZCTA5 30064,74603,2992
8600000US30066,30066,ZCTA5 30066,77661,4590
8600000US30067,30067,ZCTA5 30067,48093,2899
8600000US30068,30068,ZCTA5 30068,101284,8840
8600000US30070,30070,ZCTA5 30070,32083,13767
8600000US30071,30071,ZCTA5 30071,41165,3917
8600000US30072,30072,ZCTA5 30072,52976,8428
8600000US30075,30075,ZCTA5 30075,102305,3321
8600000US30076,30076,ZCTA5 30076,68108,4550
8600000US30078,30078,ZCTA5 30078,67018,6328
8600000US30079,30079,ZCTA5 30079,30139,9621
8600000US30080,30080,ZCTA5 30080,52249,2390
8600000US30082,30082,ZCTA5 30082,70884,7923
8600000US30083,30083,ZCTA5 30083,41179,1925
8600000US30084,30084,ZCTA5 30084,52167,3607
8600000US30087,30087,ZCTA5 30087,68063,5762
8600000US30088,30088,ZCTA5 30088,46108,5502
8600000US30092,30092,ZCTA5 30092,58791,4330
8600000US30093,30093,ZCTA5 30093,35037,2441
8600000US30094,30094,ZCTA5 30094,57033,3430
8600000US30096,30096,ZCTA5 30096,49883,2367
8600000US30097,30097,ZCTA5 30097,97612,7660
8600000US30101,30101,ZCTA5 30101,75421,4362
8600000US30102,30102,ZCTA5 30102,62523,3370
8600000US30103,30103,ZCTA5 30103,44600,4084
8600000US30104,30104,ZCTA5 30104,41096,4316
8600000US30105,30105,ZCTA5 30105,59400,11700
8600000US30106,30106,ZCTA5 30106,45850,4688
8600000US30107,30107,ZCTA5 30107,63362,6176
8600000US30108,30108,ZCTA5 30108,37335,3541
8600000US30110,30110,ZCTA5 30110,44078,6988
8600000US30113,30113,ZCTA5 30113,37789,8859
8600000US30114,30114,ZCTA5 30114,59879,3083
8600000US30115,30115,ZCTA5 30115,73032,5034
8600000US30116,30116,ZCTA5 30116,50983,3839
8600000US30117,30117,ZCTA5 30117,36075,1932
8600000US30118,30118,ZCTA5 30118,-,**
8600000US30120,30120,ZCTA5 30120,44141,1934
8600000US30121,30121,ZCTA5 30121,46344,4945
8600000US30122,30122,ZCTA5 30122,42308,3185
8600000US30124,30124,ZCTA5 30124,45167,12387
8600000US30125,30125,ZCTA5 30125,38377,3393
8600000US30126,30126,ZCTA5 30126,67955,6957
8600000US30127,30127,ZCTA5 30127,71164,3035
8600000US30132,30132,ZCTA5 30132,64878,5774
8600000US30134,30134,ZCTA5 30134,49386,3373
8600000US30135,30135,ZCTA5 30135,60035,4496
8600000US30137,30137,ZCTA5 30137,61667,8803
8600000US30139,30139,ZCTA5 30139,39286,12698
8600000US30141,30141,ZCTA5 30141,56990,3285
8600000US30143,30143,ZCTA5 30143,53792,2962
8600000US30144,30144,ZCTA5 30144,59758,3082
8600000US30145,30145,ZCTA5 30145,59931,7860
8600000US30147,30147,ZCTA5 30147,35408,6222
8600000US30148,30148,ZCTA5 30148,40227,42378
8600000US30149,30149,ZCTA5 30149,-,**
8600000US30152,30152,ZCTA5 30152,74559,6032
8600000US30153,30153,ZCTA5 30153,44072,3817
8600000US30157,30157,ZCTA5 30157,59301,2992
8600000US30161,30161,ZCTA5 30161,39356,1661
8600000US30164,30164,ZCTA5 30164,-,**
8600000US30165,30165,ZCTA5 30165,40105,3219
8600000US30168,30168,ZCTA5 30168,36172,3460
8600000US30170,30170,ZCTA5 30170,57759,12832
8600000US30171,30171,ZCTA5 30171,59859,10177
8600000US30173,30173,ZCTA5 30173,47014,12302
8600000US30175,30175,ZCTA5 30175,43474,5418
8600000US30176,30176,ZCTA5 30176,37688,5619
8600000US30177,30177,ZCTA5 30177,33866,10491
8600000US30178,30178,ZCTA5 30178,67444,13286
8600000US30179,30179,ZCTA5 30179,47961,6639
8600000US30180,30180,ZCTA5 30180,60428,4186
8600000US30182,30182,ZCTA5 30182,38750,9657
8600000US30183,30183,ZCTA5 30183,59091,9676
8600000US30184,30184,ZCTA5 30184,57234,16178
8600000US30185,30185,ZCTA5 30185,50986,5164
8600000US30187,30187,ZCTA5 30187,64328,8787
8600000US30188,30188,ZCTA5 30188,69186,4349
8600000US30189,30189,ZCTA5 30189,76464,5481
8600000US30204,30204,ZCTA5 30204,37286,3094
8600000US30205,30205,ZCTA5 30205,76016,9004
8600000US30206,30206,ZCTA5 30206,55684,5786
8600000US30213,30213,ZCTA5 30213,53956,4293
8600000US30214,30214,ZCTA5 30214,64712,6285
8600000US30215,30215,ZCTA5 30215,87289,3994
8600000US30216,30216,ZCTA5 30216,53355,11464
8600000US30217,30217,ZCTA5 30217,38852,3084
8600000US30218,30218,ZCTA5 30218,50189,11544
8600000US30220,30220,ZCTA5 30220,48958,4490
8600000US30222,30222,ZCTA5 30222,33500,7051
8600000US30223,30223,ZCTA5 30223,36401,2913
8600000US30224,30224,ZCTA5 30224,46894,3796
8600000US30228,30228,ZCTA5 30228,54757,4565
8600000US30230,30230,ZCTA5 30230,37056,4602
8600000US30233,30233,ZCTA5 30233,49188,5995
8600000US30234,30234,ZCTA5 30234,59833,8658
8600000US30236,30236,ZCTA5 30236,40107,2585
8600000US30238,30238,ZCTA5 30238,43569,2688
8600000US30240,30240,ZCTA5 30240,47700,3023
8600000US30241,30241,ZCTA5 30241,40653,4006
8600000US30248,30248,ZCTA5 30248,68759,3285
8600000US30250,30250,ZCTA5 30250,-,**
8600000US30251,30251,ZCTA5 30251,39141,12097
8600000US30252,30252,ZCTA5 30252,71962,2722
8600000US30253,30253,ZCTA5 30253,57913,2460
8600000US30256,30256,ZCTA5 30256,48795,10300
8600000US30257,30257,ZCTA5 30257,51750,7321
8600000US30258,30258,ZCTA5 30258,48375,13164
8600000US30259,30259,ZCTA5 30259,49722,9343
8600000US30260,30260,ZCTA5 30260,42204,3822
8600000US30263,30263,ZCTA5 30263,47331,2465
8600000US30265,30265,ZCTA5 30265,73826,5028
8600000US30268,30268,ZCTA5 30268,47421,7509
8600000US30269,30269,ZCTA5 30269,87159,4784
8600000US30273,30273,ZCTA5 30273,42620,6678
8600000US30274,30274,ZCTA5 30274,37920,1916
8600000US30275,30275,ZCTA5 30275,-,**
8600000US30276,30276,ZCTA5 30276,64867,6845
8600000US30277,30277,ZCTA5 30277,75578,5229
8600000US30281,30281,ZCTA5 30281,53818,2353
8600000US30284,30284,ZCTA5 30284,74167,19177
8600000US30285,30285,ZCTA5 30285,47353,26185
8600000US30286,30286,ZCTA5 30286,34446,3193
8600000US30288,30288,ZCTA5 30288,49693,7956
8600000US30289,30289,ZCTA5 30289,55313,33492
8600000US30290,30290,ZCTA5 30290,86627,5028
8600000US30291,30291,ZCTA5 30291,36355,3145
8600000US30292,30292,ZCTA5 30292,60701,4331
8600000US30293,30293,ZCTA5 30293,37404,9383
8600000US30294,30294,ZCTA5 30294,56577,3559
8600000US30295,30295,ZCTA5 30295,40639,7395
8600000US30296,30296,ZCTA5 30296,50810,2056
8600000US30297,30297,ZCTA5 30297,30598,2696
8600000US30303,30303,ZCTA5 30303,19000,11822
8600000US30305,30305,ZCTA5 30305,85993,9483
8600000US30306,30306,ZCTA5 30306,82566,6904
8600000US30307,30307,ZCTA5 30307,76591,4643
8600000US30308,30308,ZCTA5 30308,51584,6129
8600000US30309,30309,ZCTA5 30309,71854,5315
8600000US30310,30310,ZCTA5 30310,22861,2359
8600000US30311,30311,ZCTA5 30311,27651,2940
8600000US30312,30312,ZCTA5 30312,39105,5694
8600000US30313,30313,ZCTA5 30313,39670,6688
8600000US30314,30314,ZCTA5 30314,23649,2257
8600000US30315,30315,ZCTA5 30315,20951,1622
8600000US30316,30316,ZCTA5 30316,44129,4974
8600000US30317,30317,ZCTA5 30317,50548,6878
8600000US30318,30318,ZCTA5 30318,39421,3268
8600000US30319,30319,ZCTA5 30319,87759,4805
8600000US30322,30322,ZCTA5 30322,-,**
8600000US30324,30324,ZCTA5 30324,63810,3247
8600000US30326,30326,ZCTA5 30326,81794,11247
8600000US30327,30327,ZCTA5 30327,139543,19034
8600000US30328,30328,ZCTA5 30328,73434,5601
8600000US30329,30329,ZCTA5 30329,43933,5059
8600000US30331,30331,ZCTA5 30331,41777,1855
8600000US30332,30332,ZCTA5 30332,-,**
8600000US30334,30334,ZCTA5 30334,-,**
8600000US30336,30336,ZCTA5 30336,35484,10040
8600000US30337,30337,ZCTA5 30337,28388,4784
8600000US30338,30338,ZCTA5 30338,82765,7815
8600000US30339,30339,ZCTA5 30339,63871,6730
8600000US30340,30340,ZCTA5 30340,40955,2615
8600000US30341,30341,ZCTA5 30341,52423,4172
8600000US30342,30342,ZCTA5 30342,68867,12018
8600000US30344,30344,ZCTA5 30344,36830,2883
8600000US30345,30345,ZCTA5 30345,67335,5585
8600000US30346,30346,ZCTA5 30346,63409,15467
8600000US30349,30349,ZCTA5 30349,43498,2259
8600000US30350,30350,ZCTA5 30350,51133,2157
8600000US30354,30354,ZCTA5 30354,28230,2953
8600000US30360,30360,ZCTA5 30360,48336,4677
8600000US30363,30363,ZCTA5 30363,56806,19550
8600000US30401,30401,ZCTA5 30401,31228,3212
8600000US30410,30410,ZCTA5 30410,35991,10345
8600000US30411,30411,ZCTA5 30411,28919,6580
8600000US30412,30412,ZCTA5 30412,52500,45111
8600000US30413,30413,ZCTA5 30413,33375,16164
8600000US30415,30415,ZCTA5 30415,46636,11786
8600000US30417,30417,ZCTA5 30417,36459,2330
8600000US30420,30420,ZCTA5 30420,31094,11576
8600000US30421,30421,ZCTA5 30421,28902,9623
8600000US30423,30423,ZCTA5 30423,51250,5594
8600000US30425,30425,ZCTA5 30425,45347,14633
8600000US30426,30426,ZCTA5 30426,32500,26413
8600000US30427,30427,ZCTA5 30427,46486,4646
8600000US30428,30428,ZCTA5 30428,30750,9407
8600000US30429,30429,ZCTA5 30429,23707,18194
8600000US30434,30434,ZCTA5 30434,26125,3927
8600000US30436,30436,ZCTA5 30436,28394,3521
8600000US30438,30438,ZCTA5 30438,54063,50061
8600000US30439,30439,ZCTA5 30439,34625,5289
8600000US30441,30441,ZCTA5 30441,36410,8438
8600000US30442,30442,ZCTA5 30442,25047,2646
8600000US30445,30445,ZCTA5 30445,30125,6798
8600000US30446,30446,ZCTA5 30446,41917,12436
8600000US30448,30448,ZCTA5 30448,49375,28530
8600000US30449,30449,ZCTA5 30449,34821,6197
8600000US30450,30450,ZCTA5 30450,31356,7077
8600000US30451,30451,ZCTA5 30451,50625,56108
8600000US30452,30452,ZCTA5 30452,36091,4585
8600000US30453,30453,ZCTA5 30453,30570,6780
8600000US30454,30454,ZCTA5 30454,35313,18261
8600000US30455,30455,ZCTA5 30455,26875,7571
8600000US30456,30456,ZCTA5 30456,43571,10695
8600000US30457,30457,ZCTA5 30457,34152,6779
8600000US30458,30458,ZCTA5 30458,27908,2960
8600000US30460,30460,ZCTA5 30460,-,**
8600000US30461,30461,ZCTA5 30461,53606,7427
8600000US30464,30464,ZCTA5 30464,21667,29327
8600000US30467,30467,ZCTA5 30467,35620,3430
8600000US30470,30470,ZCTA5 30470,35100,15777
8600000US30471,30471,ZCTA5 30471,30898,3121
8600000US30473,30473,ZCTA5 30473,36651,4759
8600000US30474,30474,ZCTA5 30474,31946,2346
8600000US30475,30475,ZCTA5 30475,-,**
8600000US30477,30477,ZCTA5 30477,20992,1665
8600000US30501,30501,ZCTA5 30501,31588,2684
8600000US30504,30504,ZCTA5 30504,42034,2793
8600000US30506,30506,ZCTA5 30506,63038,4746
8600000US30507,30507,ZCTA5 30507,44527,3795
8600000US30510,30510,ZCTA5 30510,36926,4499
8600000US30511,30511,ZCTA5 30511,44504,6519
8600000US30512,30512,ZCTA5 30512,39269,4883
8600000US30513,30513,ZCTA5 30513,29751,5068
8600000US30516,30516,ZCTA5 30516,35625,10875
8600000US30517,30517,ZCTA5 30517,67712,4449
8600000US30518,30518,ZCTA5 30518,63843,5393
8600000US30519,30519,ZCTA5 30519,70015,4569
8600000US30520,30520,ZCTA5 30520,29983,7556
8600000US30521,30521,ZCTA5 30521,29647,9895
8600000US30522,30522,ZCTA5 30522,41208,19431
8600000US30523,30523,ZCTA5 30523,43717,4506
8600000US30525,30525,ZCTA5 30525,32620,7074
8600000US30527,30527,ZCTA5 30527,65948,5953
8600000US30528,30528,ZCTA5 30528,36982,6373
8600000US30529,30529,ZCTA5 30529,38632,3878
8600000US30530,30530,ZCTA5 30530,43333,5728
8600000US30531,30531,ZCTA5 30531,35083,2534
8600000US30533,30533,ZCTA5 30533,41635,3476
8600000US30534,30534,ZCTA5 30534,53289,2274
8600000US30535,30535,ZCTA5 30535,41703,5606
8600000US30536,30536,ZCTA5 30536,42138,4115
8600000US30537,30537,ZCTA5 30537,46946,17341
8600000US30538,30538,ZCTA5 30538,40625,8031
8600000US30540,30540,ZCTA5 30540,37017,5723
8600000US30541,30541,ZCTA5 30541,41850,20141
8600000US30542,30542,ZCTA5 30542,67411,2888
8600000US30543,30543,ZCTA5 30543,50146,4575
8600000US30545,30545,ZCTA5 30545,28221,9503
8600000US30546,30546,ZCTA5 30546,36871,2258
8600000US30547,30547,ZCTA5 30547,39118,5626
8600000US30548,30548,ZCTA5 30548,77143,3932
8600000US30549,30549,ZCTA5 30549,58061,4369
8600000US30552,30552,ZCTA5 30552,32941,11264
8600000US30553,30553,ZCTA5 30553,38580,4844
8600000US30554,30554,ZCTA5 30554,49455,4017
8600000US30555,30555,ZCTA5 30555,26893,7087
8600000US30557,30557,ZCTA5 30557,40982,7204
8600000US30558,30558,ZCTA5 30558,43140,4467
8600000US30559,30559,ZCTA5 30559,39615,10791
8600000US30560,30560,ZCTA5 30560,36913,5998
8600000US30562,30562,ZCTA5 30562,20862,6687
8600000US30563,30563,ZCTA5 30563,46646,6273
8600000US30564,30564,ZCTA5 30564,64213,18380
8600000US30565,30565,ZCTA5 30565,44589,8103
8600000US30566,30566,ZCTA5 30566,41559,3850
8600000US30567,30567,ZCTA5 30567,50293,10090
8600000US30568,30568,ZCTA5 30568,52778,24520
8600000US30571,30571,ZCTA5 30571,55000,10901
8600000US30572,30572,ZCTA5 30572,28013,7139
8600000US30573,30573,ZCTA5 30573,122727,153064
8600000US30575,30575,ZCTA5 30575,46797,37097
8600000US30576,30576,ZCTA5 30576,30132,9452
8600000US30577,30577,ZCTA5 30577,37109,4422
8600000US30581,30581,ZCTA5 30581,-,**
8600000US30582,30582,ZCTA5 30582,42511,8387
8600000US30601,30601,ZCTA5 30601,20884,2215
8600000US30602,30602,ZCTA5 30602,-,**
8600000US30605,30605,ZCTA5 30605,31319,1924
8600000US30606,30606,ZCTA5 30606,39623,2333
8600000US30607,30607,ZCTA5 30607,44225,6362
8600000US30609,30609,ZCTA5 30609,-,**
8600000US30619,30619,ZCTA5 30619,56000,28897
8600000US30620,30620,ZCTA5 30620,62500,5092
8600000US30621,30621,ZCTA5 30621,72679,8778
8600000US30622,30622,ZCTA5 30622,58571,8896
8600000US30623,30623,ZCTA5 30623,34028,60767
8600000US30624,30624,ZCTA5 30624,37802,4433
8600000US30625,30625,ZCTA5 30625,48831,5469
8600000US30627,30627,ZCTA5 30627,34583,7746
8600000US30628,30628,ZCTA5 30628,43868,6055
8600000US30629,30629,ZCTA5 30629,37280,4911
8600000US30630,30630,ZCTA5 30630,45703,19311
8600000US30631,30631,ZCTA5 30631,25523,2930
8600000US30633,30633,ZCTA5 30633,41074,5748
8600000US30634,30634,ZCTA5 30634,43108,12981
8600000US30635,30635,ZCTA5 30635,34933,3156
8600000US30641,30641,ZCTA5 30641,82206,17342
8600000US30642,30642,ZCTA5 30642,45647,4664
8600000US30643,30643,ZCTA5 30643,35433,3217
8600000US30646,30646,ZCTA5 30646,42641,7698
8600000US30648,30648,ZCTA5 30648,48571,17522
8600000US30650,30650,ZCTA5 30650,48392,4337
8600000US30655,30655,ZCTA5 30655,41929,3964
8600000US30656,30656,ZCTA5 30656,53828,2751
8600000US30660,30660,ZCTA5 30660,40781,16266
8600000US30662,30662,ZCTA5 30662,31680,2162
8600000US30663,30663,ZCTA5 30663,42595,4303
8600000US30664,30664,ZCTA5 30664,23750,11790
8600000US30665,30665,ZCTA5 30665,30417,17823
8600000US30666,30666,ZCTA5 30666,53627,4913
8600000US30667,30667,ZCTA5 30667,39315,6459
8600000US30668,30668,ZCTA5 30668,26376,2136
8600000US30669,30669,ZCTA5 30669,30938,4138
8600000US30673,30673,ZCTA5 30673,29414,2384
8600000US30677,30677,ZCTA5 30677,68969,6779
8600000US30678,30678,ZCTA5 30678,35536,10952
8600000US30680,30680,ZCTA5 30680,53266,2008
8600000US30683,30683,ZCTA5 30683,48077,7749
8600000US30701,30701,ZCTA5 30701,41923,3026
8600000US30705,30705,ZCTA5 30705,35548,3838
8600000US30707,30707,ZCTA5 30707,39763,4501
8600000US30708,30708,ZCTA5 30708,80119,46760
8600000US30710,30710,ZCTA5 30710,42331,4456
8600000US30711,30711,ZCTA5 30711,32834,4161
8600000US30720,30720,ZCTA5 30720,42902,4050
8600000US30721,30721,ZCTA5 30721,35507,2400
8600000US30725,30725,ZCTA5 30725,50576,7191
8600000US30726,30726,ZCTA5 30726,-,**
8600000US30728,30728,ZCTA5 30728,38023,5155
8600000US30730,30730,ZCTA5 30730,36058,5201
8600000US30731,30731,ZCTA5 30731,36439,5670
8600000US30733,30733,ZCTA5 30733,39500,7133
8600000US30734,30734,ZCTA5 30734,34263,16527
8600000US30735,30735,ZCTA5 30735,41183,2775
8600000US30736,30736,ZCTA5 30736,54967,3537
8600000US30738,30738,ZCTA5 30738,51411,5452
8600000US30739,30739,ZCTA5 30739,62601,10801
8600000US30740,30740,ZCTA5 30740,58553,9199
8600000US30741,30741,ZCTA5 30741,34728,2154
8600000US30742,30742,ZCTA5 30742,35764,7322
8600000US30746,30746,ZCTA5 30746,49097,19124
8600000US30747,30747,ZCTA5 30747,34497,3868
8600000US30750,30750,ZCTA5 30750,69797,9763
8600000US30751,30751,ZCTA5 30751,48942,6382
8600000US30752,30752,ZCTA5 30752,42385,4470
8600000US30753,30753,ZCTA5 30753,32409,3705
8600000US30755,30755,ZCTA5 30755,40218,5570
8600000US30756,30756,ZCTA5 30756,53889,95765
8600000US30757,30757,ZCTA5 30757,31377,11702
8600000US30802,30802,ZCTA5 30802,67049,10447
8600000US30803,30803,ZCTA5 30803,24441,3693
8600000US30805,30805,ZCTA5 30805,38547,7733
8600000US30807,30807,ZCTA5 30807,38333,37692
8600000US30808,30808,ZCTA5 30808,43435,3790
8600000US30809,30809,ZCTA5 30809,86628,7037
8600000US30810,30810,ZCTA5 30810,34279,8501
8600000US30812,30812,ZCTA5 30812,-,**
8600000US30813,30813,ZCTA5 30813,58601,3806
8600000US30814,30814,ZCTA5 30814,41747,8878
8600000US30815,30815,ZCTA5 30815,49979,3428
8600000US30816,30816,ZCTA5 30816,43025,15436
8600000US30817,30817,ZCTA5 30817,35830,5015
8600000US30818,30818,ZCTA5 30818,40810,2960
8600000US30820,30820,ZCTA5 30820,48750,10445
8600000US30821,30821,ZCTA5 30821,22786,3938
8600000US30822,30822,ZCTA5 30822,35781,40422
8600000US30823,30823,ZCTA5 30823,43194,11973
8600000US30824,30824,ZCTA5 30824,34567,5354
8600000US30828,30828,ZCTA5 30828,28125,4322
8600000US30830,30830,ZCTA5 30830,29097,4190
8600000US30833,30833,ZCTA5 30833,33257,5444
8600000US30901,30901,ZCTA5 30901,16631,1716
8600000US30903,30903,ZCTA5 30903,77176,40443
8600000US30904,30904,ZCTA5 30904,30691,2161
8600000US30905,30905,ZCTA5 30905,47872,5969
8600000US30906,30906,ZCTA5 30906,34265,1993
8600000US30907,30907,ZCTA5 30907,62758,2621
8600000US30909,30909,ZCTA5 30909,41666,2192
8600000US30912,30912,ZCTA5 30912,-,**
8600000US31001,31001,ZCTA5 31001,31722,3572
8600000US31002,31002,ZCTA5 31002,42439,7981
8600000US31003,31003,ZCTA5 31003,71875,61739
8600000US31005,31005,ZCTA5 31005,72254,5376
8600000US31006,31006,ZCTA5 31006,28598,10212
8600000US31007,31007,ZCTA5 31007,29417,4859
8600000US31008,31008,ZCTA5 31008,54878,3608
8600000US31009,31009,ZCTA5 31009,29219,12486
8600000US31011,31011,ZCTA5 31011,40143,23564
8600000US31012,31012,ZCTA5 31012,45750,18087
8600000US31014,31014,ZCTA5 31014,35958,5377
8600000US31015,31015,ZCTA5 31015,34879,3870
8600000US31016,31016,ZCTA5 31016,35556,11674
8600000US31017,31017,ZCTA5 31017,38456,12382
8600000US31018,31018,ZCTA5 31018,46136,5690
8600000US31019,31019,ZCTA5 31019,37330,7544
8600000US31020,31020,ZCTA5 31020,27586,3946
8600000US31021,31021,ZCTA5 31021,36654,3388
8600000US31022,31022,ZCTA5 31022,49800,8208
8600000US31023,31023,ZCTA5 31023,35568,5476
8600000US31024,31024,ZCTA5 31024,44379,2181
8600000US31025,31025,ZCTA5 31025,82143,22939
8600000US31027,31027,ZCTA5 31027,30128,3612
8600000US31028,31028,ZCTA5 31028,57444,9127
8600000US31029,31029,ZCTA5 31029,45728,4455
8600000US31030,31030,ZCTA5 31030,33116,2737
8600000US31031,31031,ZCTA5 31031,42203,5752
8600000US31032,31032,ZCTA5 31032,58560,4574
8600000US31033,31033,ZCTA5 31033,30412,5441
8600000US31035,31035,ZCTA5 31035,42500,16934
8600000US31036,31036,ZCTA5 31036,45100,4138
8600000US31037,31037,ZCTA5 31037,21617,3882
8600000US31038,31038,ZCTA5 31038,56607,28329
8600000US31039,31039,ZCTA5 31039,-,**
8600000US31041,31041,ZCTA5 31041,19940,17327
8600000US31042,31042,ZCTA5 31042,29849,10043
8600000US31044,31044,ZCTA5 31044,25915,6518
8600000US31045,31045,ZCTA5 31045,10833,2028
8600000US31046,31046,ZCTA5 31046,58156,11022
8600000US31047,31047,ZCTA5 31047,81379,4912
8600000US31049,31049,ZCTA5 31049,44028,12105
8600000US31050,31050,ZCTA5 31050,54239,12549
8600000US31051,31051,ZCTA5 31051,21944,10777
8600000US31052,31052,ZCTA5 31052,65333,7393
8600000US31054,31054,ZCTA5 31054,30972,10604
8600000US31055,31055,ZCTA5 31055,29295,4937
8600000US31057,31057,ZCTA5 31057,32869,9237
8600000US31058,31058,ZCTA5 31058,32304,6711
8600000US31060,31060,ZCTA5 31060,31066,6559
8600000US31061,31061,ZCTA5 31061,33558,3134
8600000US31062,31062,ZCTA5 31062,-,**
8600000US31063,31063,ZCTA5 31063,25796,3280
8600000US31064,31064,ZCTA5 31064,41309,2386
8600000US31065,31065,ZCTA5 31065,31214,5007
8600000US31066,31066,ZCTA5 31066,31250,21551
8600000US31067,31067,ZCTA5 31067,45139,15114
8600000US31068,31068,ZCTA5 31068,34758,9512
8600000US31069,31069,ZCTA5 31069,51739,5237
8600000US31070,31070,ZCTA5 31070,43385,18004
8600000US31071,31071,ZCTA5 31071,33750,7947
8600000US31072,31072,ZCTA5 31072,39875,7455
8600000US31075,31075,ZCTA5 31075,42375,10058
8600000US31076,31076,ZCTA5 31076,29054,4107
8600000US31077,31077,ZCTA5 31077,34850,7671
8600000US31078,31078,ZCTA5 31078,30417,13031
8600000US31079,31079,ZCTA5 31079,35709,4241
8600000US31081,31081,ZCTA5 31081,25788,4323
8600000US31082,31082,ZCTA5 31082,29351,4377
8600000US31083,31083,ZCTA5 31083,36875,28040
8600000US31084,31084,ZCTA5 31084,"2,500-",***
8600000US31085,31085,ZCTA5 31085,49643,15723
8600000US31087,31087,ZCTA5 31087,24586,3895
8600000US31088,31088,ZCTA5 31088,58276,3310
8600000US31089,31089,ZCTA5 31089,33477,5211
8600000US31090,31090,ZCTA5 31090,31000,8595
8600000US31091,31091,ZCTA5 31091,31010,8041
8600000US31092,31092,ZCTA5 31092,28540,3795
8600000US31093,31093,ZCTA5 31093,32445,3439
8600000US31094,31094,ZCTA5 31094,38561,16041
8600000US31096,31096,ZCTA5 31096,35811,2911
8600000US31097,31097,ZCTA5 31097,39911,28172
8600000US31098,31098,ZCTA5 31098,56004,3176
8600000US31201,31201,ZCTA5 31201,18642,2817
8600000US31204,31204,ZCTA5 31204,27439,1969
8600000US31206,31206,ZCTA5 31206,23681,2020
8600000US31207,31207,ZCTA5 31207,-,**
8600000US31210,31210,ZCTA5 31210,62328,4009
8600000US31211,31211,ZCTA5 31211,37363,3804
8600000US31213,31213,ZCTA5 31213,-,**
8600000US31216,31216,ZCTA5 31216,59659,2750
8600000US31217,31217,ZCTA5 31217,30756,2450
8600000US31220,31220,ZCTA5 31220,57700,6181
8600000US31301,31301,ZCTA5 31301,38445,5865
8600000US31302,31302,ZCTA5 31302,64643,7558
8600000US31303,31303,ZCTA5 31303,45781,24626
8600000US31304,31304,ZCTA5 31304,-,**
8600000US31305,31305,ZCTA5 31305,35244,6736
8600000US31307,31307,ZCTA5 31307,37328,32131
8600000US31308,31308,ZCTA5 31308,47315,6532
8600000US31309,31309,ZCTA5 31309,44511,9865
8600000US31312,31312,ZCTA5 31312,63204,5868
8600000US31313,31313,ZCTA5 31313,45852,3383
8600000US31314,31314,ZCTA5 31314,-,**
8600000US31315,31315,ZCTA5 31315,35628,2396
8600000US31316,31316,ZCTA5 31316,45972,8399
8600000US31318,31318,ZCTA5 31318,110473,18820
8600000US31320,31320,ZCTA5 31320,49864,6536
8600000US31321,31321,ZCTA5 31321,46143,7021
8600000US31322,31322,ZCTA5 31322,64533,8538
8600000US31323,31323,ZCTA5 31323,43869,25819
8600000US31324,31324,ZCTA5 31324,80288,5670
8600000US31326,31326,ZCTA5 31326,67723,4361
8600000US31327,31327,ZCTA5 31327,-,**
8600000US31328,31328,ZCTA5 31328,53471,3898
