GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
8600000US30066,30066,ZCTA5 30066,80409,3946
8600000US30067,30067,ZCTA5 30067,49933,2505
8600000US30068,30068,ZCTA5 30068,99036,11246
8600000US30070,30070,ZCTA5 30070,34375,14516
8600000US30071,30071,ZCTA5 30071,40729,3043
8600000US30072,30072,ZCTA5 30072,54539,8410
8600000US30075,30075,ZCTA5 30075,101744,4044
8600000US30076,30076,ZCTA5 30076,69426,4906
8600000US30078,30078,ZCTA5 30078,63288,5630
8600000US30079,30079,ZCTA5 30079,32121,14917
8600000US30080,30080,ZCTA5 30080,51697,2676
8600000US30082,30082,ZCTA5 30082,70023,7198
8600000US30083,30083,ZCTA5 30083,39335,1476
8600000US30084,30084,ZCTA5 30084,54486,2737
8600000US30087,30087,ZCTA5 30087,67420,4723
8600000US30088,30088,ZCTA5 30088,46606,3804
8600000US30092,30092,ZCTA5 30092,61683,2794
8600000US30093,30093,ZCTA5 30093,34822,1910
8600000US30094,30094,ZCTA5 30094,59841,4564
8600000US30096,30096,ZCTA5 30096,49441,2533
8600000US30097,30097,ZCTA5 30097,98663,7350
8600000US30101,30101,ZCTA5 30101,74094,4044
8600000US30102,30102,ZCTA5 30102,60625,3923
8600000US30103,30103,ZCTA5 30103,46909,6031
8600000US30104,30104,ZCTA5 30104,42188,11341
8600000US30105,30105,ZCTA5 30105,61023,14598
8600000US30106,30106,ZCTA5 30106,44120,7171
8600000US30107,30107,ZCTA5 30107,65475,6147
8600000US30108,30108,ZCTA5 30108,39832,8007
8600000US30110,30110,ZCTA5 30110,46449,6985
8600000US30113,30113,ZCTA5 30113,31799,3411
8600000US30114,30114,ZCTA5 30114,60743,3699
8600000US30115,30115,ZCTA5 30115,70383,6030
8600000US30116,30116,ZCTA5 30116,49203,4147
8600000US30117,30117,ZCTA5 30117,35593,2819
8600000US30118,30118,ZCTA5 30118,-,**
8600000US30120,30120,ZCTA5 30120,45619,3019
8600000US30121,30121,ZCTA5 30121,45007,4538
8600000US30122,30122,ZCTA5 30122,44843,3280
8600000US30124,30124,ZCTA5 30124,40795,11745
8600000US30125,30125,ZCTA5 30125,38812,3356
8600000US30126,30126,ZCTA5 30126,66525,5461
8600000US30127,30127,ZCTA5 30127,72406,2465
8600000US30132,30132,ZCTA5 30132,63988,5326
8600000US30134,30134,ZCTA5 30134,46357,3962
8600000US30135,30135,ZCTA5 30135,61799,2387
8600000US30137,30137,ZCTA5 30137,56750,17234
8600000US30139,30139,ZCTA5 30139,34451,10821
8600000US30141,30141,ZCTA5 30141,55819,3673
8600000US30143,30143,ZCTA5 30143,52720,3971
8600000US30144,30144,ZCTA5 30144,58492,3677
8600000US30145,30145,ZCTA5 30145,61335,4438
8600000US30147,30147,ZCTA5 30147,37522,6753
8600000US30148,30148,ZCTA5 30148,41467,29437
8600000US30149,30149,ZCTA5 30149,-,**
8600000US30152,30152,ZCTA5 30152,75257,6567
8600000US30153,30153,ZCTA5 30153,43327,4554
8600000US30157,30157,ZCTA5 30157,60152,3235
8600000US30161,30161,ZCTA5 30161,38671,1967
8600000US30164,30164,ZCTA5 30164,-,**
8600000US30165,30165,ZCTA5 30165,41844,4593
8600000US30168,30168,ZCTA5 30168,36789,4345
8600000US30170,30170,ZCTA5 30170,55938,15107
8600000US30171,30171,ZCTA5 30171,63849,10083
8600000US30173,30173,ZCTA5 30173,44942,8443
8600000US30175,30175,ZCTA5 30175,45335,4838
8600000US30176,30176,ZCTA5 30176,39605,7154
8600000US30177,30177,ZCTA5 30177,34970,24527
8600000US30178,30178,ZCTA5 30178,70595,12284
8600000US30179,30179,ZCTA5 30179,47773,5151
8600000US30180,30180,ZCTA5 30180,57444,2998
8600000US30182,30182,ZCTA5 30182,40913,17273
8600000US30183,30183,ZCTA5 30183,54519,12876
8600000US30184,30184,ZCTA5 30184,63681,17526
8600000US30185,30185,ZCTA5 30185,53396,5671
8600000US30187,30187,ZCTA5 30187,67826,11848
8600000US30188,30188,ZCTA5 30188,68727,4097
8600000US30189,30189,ZCTA5 30189,77930,6597
8600000US30204,30204,ZCTA5 30204,35338,4783
8600000US30205,30205,ZCTA5 30205,79514,10213
8600000US30206,30206,ZCTA5 30206,52824,6707
8600000US30213,30213,ZCTA5 30213,51602,4819
8600000US30214,30214,ZCTA5 30214,64070,5039
8600000US30215,30215,ZCTA5 30215,89095,4914
8600000US30216,30216,ZCTA5 30216,50670,24925
8600000US30217,30217,ZCTA5 30217,39750,5152
8600000US30218,30218,ZCTA5 30218,37841,14151
8600000US30220,30220,ZCTA5 30220,46404,5592
8600000US30222,30222,ZCTA5 30222,32028,5219
8600000US30223,30223,ZCTA5 30223,34480,2970
8600000US30224,30224,ZCTA5 30224,45773,2935
8600000US30228,30228,ZCTA5 30228,54875,3693
8600000US30230,30230,ZCTA5 30230,37796,5256
8600000US30233,30233,ZCTA5 30233,47660,6204
8600000US30234,30234,ZCTA5 30234,48083,21595
8600000US30236,30236,ZCTA5 30236,41368,1910
8600000US30238,30238,ZCTA5 30238,43344,3389
8600000US30240,30240,ZCTA5 30240,45488,4508
8600000US30241,30241,ZCTA5 30241,42745,3750
8600000US30248,30248,ZCTA5 30248,67042,5416
8600000US30250,30250,ZCTA5 30250,-,**
8600000US30251,30251,ZCTA5 30251,35294,8908
8600000US30252,30252,ZCTA5 30252,71716,2773
8600000US30253,30253,ZCTA5 30253,57386,3176
8600000US30256,30256,ZCTA5 30256,50972,9893
8600000US30257,30257,ZCTA5 30257,50115,5563
8600000US30258,30258,ZCTA5 30258,46563,12278
8600000US30259,30259,ZCTA5 30259,54048,3676
8600000US30260,30260,ZCTA5 30260,41632,3201
8600000US30263,30263,ZCTA5 30263,48860,2010
8600000US30265,30265,ZCTA5 30265,73449,3064
8600000US30268,30268,ZCTA5 30268,50190,6207
8600000US30269,30269,ZCTA5 30269,85836,6500
8600000US30273,30273,ZCTA5 30273,46196,4731
8600000US30274,30274,ZCTA5 30274,37634,2231
8600000US30275,30275,ZCTA5 30275,-,**
8600000US30276,30276,ZCTA5 30276,66062,4760
8600000US30277,30277,ZCTA5 30277,74878,4772
8600000US30281,30281,ZCTA5 30281,52666,2604
8600000US30284,30284,ZCTA5 30284,67292,43611
8600000US30285,30285,ZCTA5 30285,50781,30809
8600000US30286,30286,ZCTA5 30286,33203,2721
8600000US30288,30288,ZCTA5 30288,48347,8251
8600000US30289,30289,ZCTA5 30289,26500,25506
8600000US30290,30290,ZCTA5 30290,85383,8058
8600000US30291,30291,ZCTA5 30291,35052,3225
8600000US30292,30292,ZCTA5 30292,62500,8601
8600000US30293,30293,ZCTA5 30293,39802,10139
8600000US30294,30294,ZCTA5 30294,57944,4569
8600000US30295,30295,ZCTA5 30295,39574,7010
8600000US30296,30296,ZCTA5 30296,50371,3102
8600000US30297,30297,ZCTA5 30297,30750,2609
8600000US30303,30303,ZCTA5 30303,19224,8501
8600000US30305,30305,ZCTA5 30305,90095,8225
8600000US30306,30306,ZCTA5 30306,83903,7568
8600000US30307,30307,ZCTA5 30307,79563,6126
8600000US30308,30308,ZCTA5 30308,52424,4748
8600000US30309,30309,ZCTA5 30309,71174,4290
8600000US30310,30310,ZCTA5 30310,24664,1802
8600000US30311,30311,ZCTA5 30311,26665,1580
8600000US30312,30312,ZCTA5 30312,39653,5232
8600000US30313,30313,ZCTA5 30313,39583,6452
8600000US30314,30314,ZCTA5 30314,22900,1895
8600000US30315,30315,ZCTA5 30315,21280,1478
8600000US30316,30316,ZCTA5 30316,46977,3760
8600000US30317,30317,ZCTA5 30317,53922,5263
8600000US30318,30318,ZCTA5 30318,40236,2562
8600000US30319,30319,ZCTA5 30319,84937,5197
8600000US30322,30322,ZCTA5 30322,-,**
8600000US30324,30324,ZCTA5 30324,60871,4728
8600000US30326,30326,ZCTA5 30326,81498,5460
8600000US30327,30327,ZCTA5 30327,147852,11225
8600000US30328,30328,ZCTA5 30328,72852,5541
8600000US30329,30329,ZCTA5 30329,45547,4092
8600000US30331,30331,ZCTA5 30331,40847,2217
8600000US30332,30332,ZCTA5 30332,-,**
8600000US30334,30334,ZCTA5 30334,-,**
8600000US30336,30336,ZCTA5 30336,37917,11808
8600000US30337,30337,ZCTA5 30337,27862,2637
8600000US30338,30338,ZCTA5 30338,86008,4951
8600000US30339,30339,ZCTA5 30339,64624,5373
8600000US30340,30340,ZCTA5 30340,40054,2395
8600000US30341,30341,ZCTA5 30341,51927,3246
8600000US30342,30342,ZCTA5 30342,65155,10934
8600000US30344,30344,ZCTA5 30344,37324,2405
8600000US30345,30345,ZCTA5 30345,65010,5640
8600000US30346,30346,ZCTA5 30346,64615,22874
8600000US30349,30349,ZCTA5 30349,43379,2174
8600000US30350,30350,ZCTA5 30350,52178,2628
8600000US30354,30354,ZCTA5 30354,26373,4750
8600000US30360,30360,ZCTA5 30360,49291,4474
8600000US30363,30363,ZCTA5 30363,70802,16328
8600000US30401,30401,ZCTA5 30401,33064,2663
8600000US30410,30410,ZCTA5 30410,42750,12729
8600000US30411,30411,ZCTA5 30411,35078,9063
8600000US30412,30412,ZCTA5 30412,68125,37163
8600000US30413,30413,ZCTA5 30413,48036,24849
8600000US30415,30415,ZCTA5 30415,40811,5751
8600000US30417,30417,ZCTA5 30417,38011,3437
8600000US30420,30420,ZCTA5 30420,29500,10502
8600000US30421,30421,ZCTA5 30421,34076,11476
8600000US30423,30423,ZCTA5 30423,50893,8155
8600000US30425,30425,ZCTA5 30425,36875,12398
8600000US30426,30426,ZCTA5 30426,27375,30168
8600000US30427,30427,ZCTA5 30427,43143,3499
8600000US30428,30428,ZCTA5 30428,24621,9758
8600000US30429,30429,ZCTA5 30429,43654,29850
8600000US30434,30434,ZCTA5 30434,24504,3316
8600000US30436,30436,ZCTA5 30436,27882,3099
8600000US30438,30438,ZCTA5 30438,55938,45651
8600000US30439,30439,ZCTA5 30439,30649,3274
8600000US30441,30441,ZCTA5 30441,37300,6704
8600000US30442,30442,ZCTA5 30442,27403,5396
8600000US30445,30445,ZCTA5 30445,30048,5876
8600000US30446,30446,ZCTA5 30446,48750,11771
8600000US30448,30448,ZCTA5 30448,51000,42008
8600000US30449,30449,ZCTA5 30449,36750,2473
8600000US30450,30450,ZCTA5 30450,32793,5052
8600000US30451,30451,ZCTA5 30451,26250,39672
8600000US30452,30452,ZCTA5 30452,36970,4006
8600000US30453,30453,ZCTA5 30453,26331,3130
8600000US30454,30454,ZCTA5 30454,38490,23832
8600000US30455,30455,ZCTA5 30455,28958,8048
8600000US30456,30456,ZCTA5 30456,46116,12874
8600000US30457,30457,ZCTA5 30457,38613,4033
8600000US30458,30458,ZCTA5 30458,27984,2889
8600000US30460,30460,ZCTA5 30460,-,**
8600000US30461,30461,ZCTA5 30461,54474,8005
8600000US30464,30464,ZCTA5 30464,28438,22310
8600000US30467,30467,ZCTA5 30467,33852,2665
8600000US30470,30470,ZCTA5 30470,36771,11547
8600000US30471,30471,ZCTA5 30471,28826,5313
8600000US30473,30473,ZCTA5 30473,39125,3889
8600000US30474,30474,ZCTA5 30474,31907,4153
8600000US30475,30475,ZCTA5 30475,-,**
8600000US30477,30477,ZCTA5 30477,21046,2278
8600000US30501,30501,ZCTA5 30501,34574,3227
8600000US30504,30504,ZCTA5 30504,41664,2659
8600000US30506,30506,ZCTA5 30506,61978,3248
8600000US30507,30507,ZCTA5 30507,43550,4061
8600000US30510,30510,ZCTA5 30510,36343,2306
8600000US30511,30511,ZCTA5 30511,43866,6703
8600000US30512,30512,ZCTA5 30512,37471,4910
8600000US30513,30513,ZCTA5 30513,31818,6003
8600000US30516,30516,ZCTA5 30516,39375,13945
8600000US30517,30517,ZCTA5 30517,71627,5810
8600000US30518,30518,ZCTA5 30518,63889,4785
8600000US30519,30519,ZCTA5 30519,71028,5050
8600000US30520,30520,ZCTA5 30520,30846,7283
8600000US30521,30521,ZCTA5 30521,35506,10729
8600000US30522,30522,ZCTA5 30522,31806,19302
8600000US30523,30523,ZCTA5 30523,44287,4057
8600000US30525,30525,ZCTA5 30525,32974,5288
8600000US30527,30527,ZCTA5 30527,64323,11064
8600000US30528,30528,ZCTA5 30528,38453,4455
8600000US30529,30529,ZCTA5 30529,40239,3942
8600000US30530,30530,ZCTA5 30530,45625,5229
8600000US30531,30531,ZCTA5 30531,35332,1765
8600000US30533,30533,ZCTA5 30533,42327,5186
8600000US30534,30534,ZCTA5 30534,53731,2157
8600000US30535,30535,ZCTA5 30535,44914,10126
8600000US30536,30536,ZCTA5 30536,40686,3660
8600000US30537,30537,ZCTA5 30537,45313,13912
8600000US30538,30538,ZCTA5 30538,42145,3807
8600000US30540,30540,ZCTA5 30540,39340,6615
8600000US30541,30541,ZCTA5 30541,52539,19904
8600000US30542,30542,ZCTA5 30542,66354,3564
8600000US30543,30543,ZCTA5 30543,48548,6147
8600000US30545,30545,ZCTA5 30545,34333,27690
8600000US30546,30546,ZCTA5 30546,37036,3532
8600000US30547,30547,ZCTA5 30547,37500,4741
8600000US30548,30548,ZCTA5 30548,78401,4228
8600000US30549,30549,ZCTA5 30549,58813,3517
8600000US30552,30552,ZCTA5 30552,27500,13403
8600000US30553,30553,ZCTA5 30553,37031,6608
8600000US30554,30554,ZCTA5 30554,49991,3226
8600000US30555,30555,ZCTA5 30555,25875,5689
8600000US30557,30557,ZCTA5 30557,42969,6553
8600000US30558,30558,ZCTA5 30558,41353,3699
8600000US30559,30559,ZCTA5 30559,42344,11977
8600000US30560,30560,ZCTA5 30560,37377,6455
8600000US30562,30562,ZCTA5 30562,20250,5823
8600000US30563,30563,ZCTA5 30563,46332,4577
8600000US30564,30564,ZCTA5 30564,65588,18701
8600000US30565,30565,ZCTA5 30565,48533,13647
8600000US30566,30566,ZCTA5 30566,48951,7985
8600000US30567,30567,ZCTA5 30567,44306,9344
8600000US30568,30568,ZCTA5 30568,42614,27664
8600000US30571,30571,ZCTA5 30571,54351,10919
8600000US30572,30572,ZCTA5 30572,31198,29147
8600000US30573,30573,ZCTA5 30573,126958,5969
8600000US30575,30575,ZCTA5 30575,26213,4643
8600000US30576,30576,ZCTA5 30576,35357,8647
8600000US30577,30577,ZCTA5 30577,39265,4782
8600000US30581,30581,ZCTA5 30581,-,**
8600000US30582,30582,ZCTA5 30582,43333,6270
8600000US30601,30601,ZCTA5 30601,21649,2130
8600000US30602,30602,ZCTA5 30602,-,**
8600000US30605,30605,ZCTA5 30605,32493,2070
8600000US30606,30606,ZCTA5 30606,39790,2382
8600000US30607,30607,ZCTA5 30607,44758,4790
8600000US30609,30609,ZCTA5 30609,-,**
8600000US30619,30619,ZCTA5 30619,52321,28028
8600000US30620,30620,ZCTA5 30620,63776,3163
8600000US30621,30621,ZCTA5 30621,76224,7242
8600000US30622,30622,ZCTA5 30622,62022,6547
8600000US30623,30623,ZCTA5 30623,31250,25742
8600000US30624,30624,ZCTA5 30624,40953,3302
8600000US30625,30625,ZCTA5 30625,51080,10127
8600000US30627,30627,ZCTA5 30627,33980,7237
8600000US30628,30628,ZCTA5 30628,47311,10284
8600000US30629,30629,ZCTA5 30629,38250,6891
8600000US30630,30630,ZCTA5 30630,48750,17691
8600000US30631,30631,ZCTA5 30631,24728,4062
8600000US30633,30633,ZCTA5 30633,43125,5229
8600000US30634,30634,ZCTA5 30634,25574,12906
8600000US30635,30635,ZCTA5 30635,34169,3146
8600000US30641,30641,ZCTA5 30641,69622,19561
8600000US30642,30642,ZCTA5 30642,45515,4267
8600000US30643,30643,ZCTA5 30643,37529,3835
8600000US30646,30646,ZCTA5 30646,46181,7364
8600000US30648,30648,ZCTA5 30648,43271,7890
8600000US30650,30650,ZCTA5 30650,48659,5268
8600000US30655,30655,ZCTA5 30655,43743,5701
8600000US30656,30656,ZCTA5 30656,52472,5142
8600000US30660,30660,ZCTA5 30660,34706,18271
8600000US30662,30662,ZCTA5 30662,32379,3084
8600000US30663,30663,ZCTA5 30663,50417,16485
8600000US30664,30664,ZCTA5 30664,25625,17829
8600000US30665,30665,ZCTA5 30665,30625,21304
8600000US30666,30666,ZCTA5 30666,54989,8169
8600000US30667,30667,ZCTA5 30667,39128,4027
8600000US30668,30668,ZCTA5 30668,27212,3650
8600000US30669,30669,ZCTA5 30669,30610,3468
8600000US30673,30673,ZCTA5 30673,30982,2860
8600000US30677,30677,ZCTA5 30677,69356,4666
8600000US30678,30678,ZCTA5 30678,33427,10871
8600000US30680,30680,ZCTA5 30680,51559,2094
8600000US30683,30683,ZCTA5 30683,52769,5367
8600000US30701,30701,ZCTA5 30701,43218,2094
8600000US30705,30705,ZCTA5 30705,34416,2467
8600000US30707,30707,ZCTA5 30707,40746,5208
8600000US30708,30708,ZCTA5 30708,59041,26191
8600000US30710,30710,ZCTA5 30710,43480,5671
8600000US30711,30711,ZCTA5 30711,32972,3469
8600000US30720,30720,ZCTA5 30720,43102,3834
8600000US30721,30721,ZCTA5 30721,35628,2481
8600000US30725,30725,ZCTA5 30725,51998,9366
8600000US30726,30726,ZCTA5 30726,-,**
8600000US30728,30728,ZCTA5 30728,37516,4755
8600000US30730,30730,ZCTA5 30730,36422,4221
8600000US30731,30731,ZCTA5 30731,35852,7455
8600000US30733,30733,ZCTA5 30733,40640,4481
8600000US30734,30734,ZCTA5 30734,44191,16977
8600000US30735,30735,ZCTA5 30735,41299,5075
8600000US30736,30736,ZCTA5 30736,58744,4412
8600000US30738,30738,ZCTA5 30738,50673,5410
8600000US30739,30739,ZCTA5 30739,64315,11613
8600000US30740,30740,ZCTA5 30740,55182,10979
8600000US30741,30741,ZCTA5 30741,33305,2747
8600000US30742,30742,ZCTA5 30742,33200,12231
8600000US30746,30746,ZCTA5 30746,50724,27421
8600000US30747,30747,ZCTA5 30747,32487,3856
8600000US30750,30750,ZCTA5 30750,70662,5055
8600000US30751,30751,ZCTA5 30751,49038,8282
8600000US30752,30752,ZCTA5 30752,43675,5448
8600000US30753,30753,ZCTA5 30753,34415,4366
8600000US30755,30755,ZCTA5 30755,41113,5132
8600000US30756,30756,ZCTA5 30756,53375,85577
8600000US30757,30757,ZCTA5 30757,33611,10403
8600000US30802,30802,ZCTA5 30802,60227,9733
8600000US30803,30803,ZCTA5 30803,24375,3636
8600000US30805,30805,ZCTA5 30805,29904,5888
8600000US30807,30807,ZCTA5 30807,53661,4406
8600000US30808,30808,ZCTA5 30808,43550,2047
8600000US30809,30809,ZCTA5 30809,86732,3797
8600000US30810,30810,ZCTA5 30810,34722,3507
8600000US30812,30812,ZCTA5 30812,-,**
8600000US30813,30813,ZCTA5 30813,61267,3683
8600000US30814,30814,ZCTA5 30814,39960,10450
8600000US30815,30815,ZCTA5 30815,50381,3545
8600000US30816,30816,ZCTA5 30816,45078,16588
8600000US30817,30817,ZCTA5 30817,35114,6525
8600000US30818,30818,ZCTA5 30818,41690,18189
8600000US30820,30820,ZCTA5 30820,49300,7619
8600000US30821,30821,ZCTA5 30821,23269,8281
8600000US30822,30822,ZCTA5 30822,30729,34379
8600000US30823,30823,ZCTA5 30823,31413,13284
8600000US30824,30824,ZCTA5 30824,35962,4556
8600000US30828,30828,ZCTA5 30828,29107,4400
8600000US30830,30830,ZCTA5 30830,31136,3554
8600000US30833,30833,ZCTA5 30833,29282,3206
8600000US30901,30901,ZCTA5 30901,16619,1931
8600000US30903,30903,ZCTA5 30903,95625,26404
8600000US30904,30904,ZCTA5 30904,32786,2925
8600000US30905,30905,ZCTA5 30905,49415,4796
8600000US30906,30906,ZCTA5 30906,33909,2312
8600000US30907,30907,ZCTA5 30907,62866,2613
8600000US30909,30909,ZCTA5 30909,41716,2845
8600000US30912,30912,ZCTA5 30912,-,**
8600000US31001,31001,ZCTA5 31001,31429,5328
8600000US31002,31002,ZCTA5 31002,41809,5335
8600000US31003,31003,ZCTA5 31003,63750,61192
8600000US31005,31005,ZCTA5 31005,72593,2769
8600000US31006,31006,ZCTA5 31006,35521,7360
8600000US31007,31007,ZCTA5 31007,28545,2481
8600000US31008,31008,ZCTA5 31008,52466,4544
8600000US31009,31009,ZCTA5 31009,26458,11890
8600000US31011,31011,ZCTA5 31011,47981,15933
8600000US31012,31012,ZCTA5 31012,45870,11356
8600000US31014,31014,ZCTA5 31014,33785,6495
8600000US31015,31015,ZCTA5 31015,35851,4741
8600000US31016,31016,ZCTA5 31016,37125,16498
8600000US31017,31017,ZCTA5 31017,39792,11315
8600000US31018,31018,ZCTA5 31018,42341,7521
8600000US31019,31019,ZCTA5 31019,42865,10649
8600000US31020,31020,ZCTA5 31020,26419,7479
8600000US31021,31021,ZCTA5 31021,34978,3431
8600000US31022,31022,ZCTA5 31022,51250,10334
8600000US31023,31023,ZCTA5 31023,33070,3456
8600000US31024,31024,ZCTA5 31024,43422,4315
8600000US31025,31025,ZCTA5 31025,67105,23707
8600000US31027,31027,ZCTA5 31027,28913,3248
8600000US31028,31028,ZCTA5 31028,56063,6615
8600000US31029,31029,ZCTA5 31029,46971,5213
8600000US31030,31030,ZCTA5 31030,32114,2922
8600000US31031,31031,ZCTA5 31031,38246,6269
8600000US31032,31032,ZCTA5 31032,56747,4432
8600000US31033,31033,ZCTA5 31033,32927,10085
8600000US31035,31035,ZCTA5 31035,41513,10398
8600000US31036,31036,ZCTA5 31036,40139,8225
8600000US31037,31037,ZCTA5 31037,25815,3731
8600000US31038,31038,ZCTA5 31038,44899,38680
8600000US31039,31039,ZCTA5 31039,-,**
8600000US31041,31041,ZCTA5 31041,29063,12138
8600000US31042,31042,ZCTA5 31042,42366,6070
8600000US31044,31044,ZCTA5 31044,24609,7101
8600000US31045,31045,ZCTA5 31045,11696,6600
8600000US31046,31046,ZCTA5 31046,51701,14762
8600000US31047,31047,ZCTA5 31047,80307,5051
8600000US31049,31049,ZCTA5 31049,44211,12512
8600000US31050,31050,ZCTA5 31050,49145,12158
8600000US31051,31051,ZCTA5 31051,20714,8539
8600000US31052,31052,ZCTA5 31052,62524,4362
8600000US31054,31054,ZCTA5 31054,32679,8179
8600000US31055,31055,ZCTA5 31055,28959,3199
8600000US31057,31057,ZCTA5 31057,32167,13155
8600000US31058,31058,ZCTA5 31058,30967,3285
8600000US31060,31060,ZCTA5 31060,35769,10971
8600000US31061,31061,ZCTA5 31061,32223,2808
8600000US31062,31062,ZCTA5 31062,-,**
8600000US31063,31063,ZCTA5 31063,27254,5292
8600000US31064,31064,ZCTA5 31064,41166,4121
8600000US31065,31065,ZCTA5 31065,29327,6685
8600000US31066,31066,ZCTA5 31066,62772,16754
8600000US31067,31067,ZCTA5 31067,41250,7947
8600000US31068,31068,ZCTA5 31068,32560,8123
8600000US31069,31069,ZCTA5 31069,53085,6035
8600000US31070,31070,ZCTA5 31070,26364,15340
8600000US31071,31071,ZCTA5 31071,31250,7450
8600000US31072,31072,ZCTA5 31072,40365,6174
8600000US31075,31075,ZCTA5 31075,42539,11082
8600000US31076,31076,ZCTA5 31076,31167,4686
8600000US31077,31077,ZCTA5 31077,34615,8151
8600000US31078,31078,ZCTA5 31078,45278,9160
8600000US31079,31079,ZCTA5 31079,33864,4142
8600000US31081,31081,ZCTA5 31081,25877,1440
8600000US31082,31082,ZCTA5 31082,30436,4225
8600000US31083,31083,ZCTA5 31083,41667,23748
8600000US31084,31084,ZCTA5 31084,"2,500-",***
8600000US31085,31085,ZCTA5 31085,39650,10220
8600000US31087,31087,ZCTA5 31087,24514,2047
8600000US31088,31088,ZCTA5 31088,58539,5164
8600000US31089,31089,ZCTA5 31089,32578,4164
8600000US31090,31090,ZCTA5 31090,31481,7263
8600000US31091,31091,ZCTA5 31091,24635,8659
8600000US31092,31092,ZCTA5 31092,29059,4747
8600000US31093,31093,ZCTA5 31093,33984,3857
8600000US31094,31094,ZCTA5 31094,39087,13771
8600000US31096,31096,ZCTA5 31096,36156,2589
8600000US31097,31097,ZCTA5 31097,58077,24661
8600000US31098,31098,ZCTA5 31098,53714,5476
8600000US31201,31201,ZCTA5 31201,16844,2369
8600000US31204,31204,ZCTA5 31204,26599,1274
8600000US31206,31206,ZCTA5 31206,22318,1725
8600000US31207,31207,ZCTA5 31207,-,**
8600000US31210,31210,ZCTA5 31210,60140,2913
8600000US31211,31211,ZCTA5 31211,38579,2832
8600000US31213,31213,ZCTA5 31213,-,**
8600000US31216,31216,ZCTA5 31216,60207,4714
8600000US31217,31217,ZCTA5 31217,32892,2018
8600000US31220,31220,ZCTA5 31220,55192,5955
8600000US31301,31301,ZCTA5 31301,40806,3950
8600000US31302,31302,ZCTA5 31302,60395,6579
8600000US31303,31303,ZCTA5 31303,39922,25930
8600000US31304,31304,ZCTA5 31304,-,**
8600000US31305,31305,ZCTA5 31305,41017,11748
8600000US31307,31307,ZCTA5 31307,37148,28977
8600000US31308,31308,ZCTA5 31308,45370,8704
8600000US31309,31309,ZCTA5 31309,44056,12916
8600000US31312,31312,ZCTA5 31312,69682,5066
8600000US31313,31313,ZCTA5 31313,45408,3578
8600000US31314,31314,ZCTA5 31314,-,**
8600000US31315,31315,ZCTA5 31315,35208,1888
8600000US31316,31316,ZCTA5 31316,50092,5167
8600000US31318,31318,ZCTA5 31318,112527,65242
8600000US31320,31320,ZCTA5 31320,50435,5232
8600000US31321,31321,ZCTA5 31321,47917,8677
8600000US31322,31322,ZCTA5 31322,65958,5787
8600000US31323,31323,ZCTA5 31323,44342,21371
8600000US31324,31324,ZCTA5 31324,79520,4781
8600000US31326,31326,ZCTA5 31326,68539,5307
8600000US31327,31327,ZCTA5 31327,-,**
8600000US31328,31328,ZCTA5 31328,55208,13957
