GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43
8600000US30135,30135,ZCTA5 30135,20583,549,62436,3390,63.4,2.1,66872,3850,32.5,2.1,57166,4131,0.4,0.3,123255,139143,1.7,0.5,60448,36842,0.0,0.2,-,**,0.8,0.6,32088,36364,1.2,0.7,52981,38993,4.3,1.0,43933,14819,59.7,2.0,68172,4278,2.7,1.0,35806,9199,41.7,2.4,61062,6833,43.0,2.0,68698,6197,12.6,1.2,48866,4971,15993,571,68993,5415,50.3,2.5,65632,8593,49.7,2.5,71830,7532,71.7,3.2,83144,3915,21.5,3.1,39641,6051,6.8,1.7,58625,16831,4590,493,44283,4899,59.5,4.7,40750,3089,51.7,4.7,40273,3056,7.8,3.6,77778,44916,40.5,4.7,48988,5745,34.3,4.2,46721,3699,6.2,2.7,57852,14089,30.3,(X),(X),(X),30.7,(X),(X),(X),26.3,(X),(X),(X)
8600000US30137,30137,ZCTA5 30137,627,112,61094,14612,77.0,6.8,72583,16861,13.1,6.9,23750,7860,2.2,3.7,-,**,0.6,1.0,-,**,0.0,6.2,-,**,7.0,5.0,43036,17946,0.0,6.2,-,**,10.4,5.3,43661,15751,75.9,6.9,73167,16581,1.8,2.2,83281,87919,31.1,9.1,60347,23911,52.3,10.4,73438,23858,14.8,5.9,43438,13629,486,109,61429,14871,27.0,9.2,47159,16272,73.0,9.2,65750,17446,63.6,13.6,67250,16975,17.5,8.8,32614,13558,18.9,14.9,75441,35231,141,48,35938,19700,38.3,18.4,31000,19621,34.0,18.5,31000,20315,4.3,4.1,61250,133872,61.7,18.4,45313,44886,34.8,14.7,35938,22069,27.0,17.1,83438,94474,37.6,(X),(X),(X),43.2,(X),(X),(X),13.5,(X),(X),(X)
8600000US30139,30139,ZCTA5 30139,1649,212,35402,10959,93.6,5.8,37889,8117,0.1,0.3,-,**,0.1,0.2,-,**,0.0,2.4,-,**,0.0,2.4,-,**,5.3,5.6,11618,11491,0.8,1.6,-,**,5.8,5.5,11765,18093,93.1,5.7,38024,7203,0.3,0.4,-,**,35.7,7.9,37375,15702,45.2,7.5,41821,10479,18.9,5.4,18688,8064,968,145,41346,7578,46.5,9.4,40735,24082,53.5,9.4,42500,9435,80.4,8.6,55000,16938,15.3,7.5,16000,14961,4.3,5.0,12188,31764,681,206,26534,18476,51.7,16.8,12000,12084,50.2,16.8,11875,11387,1.5,2.3,35938,6516,48.3,16.8,30250,22722,41.4,15.2,29314,16503,6.9,8.3,95954,59712,12.6,(X),(X),(X),14.6,(X),(X),(X),9.7,(X),(X),(X)
8600000US30141,30141,ZCTA5 30141,7745,473,55683,5329,78.7,3.2,56728,5391,17.2,2.9,60978,18129,0.8,1.0,27162,5840,0.8,1.0,35893,6114,0.0,0.5,-,**,0.2,0.4,78304,49210,2.2,1.6,33698,30347,1.9,1.3,55417,55229,77.1,3.3,57028,5419,4.6,2.6,40643,10349,40.7,4.5,65975,8982,39.9,4.1,59004,9906,14.8,2.7,35539,8262,5850,378,65589,6900,55.8,4.8,68920,9339,44.2,4.8,61691,10026,75.0,4.4,70899,5403,18.9,4.3,39663,14034,6.1,2.6,34779,21722,1895,319,33375,3041,49.0,10.3,30678,6682,47.2,10.2,29931,7955,1.8,2.2,38558,1092,51.0,10.3,35635,5778,40.7,10.6,33103,4895,10.3,6.4,59129,3343,32.4,(X),(X),(X),32.3,(X),(X),(X),31.0,(X),(X),(X)
8600000US30143,30143,ZCTA5 30143,8300,375,52555,4542,96.8,1.4,54051,4977,0.7,0.2,102857,89644,0.2,0.5,-,**,0.4,0.3,19152,47003,0.0,0.5,-,**,1.1,0.9,27609,1809,0.8,0.9,31477,750,2.3,0.7,29022,2979,95.5,1.3,54599,4990,2.5,1.5,25096,26989,27.9,2.9,48194,7679,40.5,3.4,71431,7816,29.0,2.3,41484,8592,6202,435,65402,3413,32.2,3.5,51365,9462,67.8,3.5,69819,6580,87.1,2.6,68896,5355,8.0,2.1,41319,12342,4.9,1.7,32639,18577,2098,283,26431,2258,54.3,5.5,22352,6357,50.0,5.3,21727,5210,4.3,2.3,168000,239717,45.7,5.5,27177,9564,37.5,6.5,27003,12027,8.2,4.6,27390,13707,27.5,(X),(X),(X),28.4,(X),(X),(X),23.5,(X),(X),(X)
8600000US30144,30144,ZCTA5 30144,18411,664,60401,3828,75.6,2.5,62676,3717,15.9,2.2,53894,5015,0.4,0.3,45592,32354,3.9,1.2,72930,10187,0.0,0.2,-,**,1.8,0.8,57744,72316,2.4,1.0,51944,21099,7.0,1.5,40000,15321,71.4,2.4,63663,3469,10.6,1.6,24577,7970,43.3,2.3,68832,6185,33.0,2.5,75783,8823,13.2,1.3,39785,3844,11363,568,76187,7484,52.2,3.2,75996,8541,47.8,3.2,76439,11890,74.8,3.6,88534,5309,17.9,2.7,42569,5857,7.3,2.3,44561,22880,7048,634,41808,4167,49.8,4.9,37303,5026,34.9,4.3,36299,4112,14.9,3.4,42690,12120,50.2,4.9,44521,6766,34.6,5.0,45464,9880,15.6,3.5,44073,10123,32.7,(X),(X),(X),34.0,(X),(X),(X),30.2,(X),(X),(X)
8600000US30145,30145,ZCTA5 30145,2726,243,58981,7015,92.2,2.9,59472,7842,6.6,2.7,43464,5374,0.0,1.5,-,**,0.0,1.5,-,**,0.0,1.5,-,**,0.3,0.5,"250,000+",***,1.0,1.2,118313,145424,3.5,3.4,32000,94243,88.9,4.2,60338,7248,2.3,2.5,45962,885,40.6,6.5,67875,10928,40.1,6.7,62661,8936,16.9,4.8,32292,7576,2350,263,62765,6354,46.7,7.2,68772,6232,53.3,7.2,57912,8741,82.8,5.5,69375,9594,10.1,3.8,29364,4292,7.1,4.3,63652,12828,376,141,26250,21240,51.3,16.3,14111,1776,49.2,15.9,14103,2051,2.1,2.8,14167,36596,48.7,16.3,49004,13848,47.1,16.6,49131,16307,1.6,2.1,24375,11757,35.7,(X),(X),(X),35.8,(X),(X),(X),28.7,(X),(X),(X)
8600000US30147,30147,ZCTA5 30147,1905,224,34210,5704,96.5,2.6,33897,5936,1.9,2.2,38150,24251,0.0,2.1,-,**,0.0,2.1,-,**,0.0,2.1,-,**,0.0,2.1,-,**,1.6,1.3,35556,21843,0.8,1.0,"2,500-",***,96.1,2.7,34044,6005,3.0,2.8,31389,43380,23.1,6.4,58750,24650,41.9,7.1,64327,31407,31.9,7.0,21882,2517,1307,210,40179,16201,38.3,9.4,62580,39887,61.7,9.4,37121,11597,72.4,8.7,63917,5586,23.9,8.8,26023,9547,3.7,3.4,11429,18279,598,162,20815,3772,48.0,13.3,19792,4181,40.0,11.7,20265,11658,8.0,8.3,19500,17911,52.0,13.3,28750,21141,45.7,14.2,33102,20590,6.4,5.8,20385,37650,36.8,(X),(X),(X),40.9,(X),(X),(X),27.9,(X),(X),(X)
8600000US30148,30148,ZCTA5 30148,204,65,40469,36239,100.0,17.7,40469,36239,0.0,17.7,-,**,0.0,17.7,-,**,0.0,17.7,-,**,0.0,17.7,-,**,0.0,17.7,-,**,0.0,17.7,-,**,0.0,17.7,-,**,100.0,17.7,40469,36239,0.0,17.7,-,**,12.7,15.4,42031,17811,60.8,21.5,56818,54024,26.5,21.6,6833,8805,120,56,57273,64509,31.7,25.5,40938,15873,68.3,25.5,101667,54452,82.5,16.7,100250,102298,0.0,27.7,-,**,17.5,16.7,27019,71146,84,55,6833,3576,39.3,28.0,7614,13887,32.1,27.1,"2,500-",***,7.1,12.6,-,**,60.7,28.0,6750,3481,60.7,28.0,6750,3481,0.0,35.6,-,**,27.5,(X),(X),(X),37.5,(X),(X),(X),13.1,(X),(X),(X)
8600000US30149,30149,ZCTA5 30149,5,8,-,**,100.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,100.0,100.0,-,**,0.0,100.0,-,**,100.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,5,8,-,**,100.0,100.0,-,**,0.0,100.0,-,**,100.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0.0,(X),(X),(X),0.0,(X),(X),(X),-,(X),(X),(X)
8600000US30152,30152,ZCTA5 30152,14195,504,77505,4591,75.9,3.1,85324,5261,17.1,2.7,52582,7379,0.9,0.6,180111,261161,3.1,1.1,64314,37611,0.0,0.3,-,**,1.2,0.8,37100,16773,1.9,0.9,80000,30017,7.0,1.5,63421,10219,70.3,3.0,87477,4774,2.5,1.2,33178,7696,36.9,2.8,72929,6469,47.3,2.6,96703,11483,13.3,1.6,48418,8705,10597,478,95195,5481,55.2,3.6,94307,10152,44.8,3.6,96848,9533,79.2,2.8,106992,5264,16.0,2.4,39167,10862,4.8,1.7,95099,29875,3598,527,38542,6240,59.6,7.9,35368,5209,54.8,8.0,35257,5357,4.7,3.1,44318,49773,40.4,7.9,46217,5067,34.7,7.9,43845,7573,5.8,4.3,81875,38246,26.6,(X),(X),(X),29.1,(X),(X),(X),18.9,(X),(X),(X)
8600000US30153,30153,ZCTA5 30153,6696,420,44170,3725,84.5,3.2,45655,4400,14.0,3.2,36602,11743,0.1,0.2,-,**,1.2,0.4,39315,25784,0.0,0.6,-,**,0.0,0.6,-,**,0.2,0.2,75208,145192,0.6,0.7,36850,25422,84.0,3.4,45743,4445,2.6,1.5,46131,8526,36.9,4.9,58015,9440,37.6,4.0,47992,9755,22.9,3.0,25298,13010,4889,450,54052,4715,46.3,5.6,52179,9583,53.7,5.6,56298,10664,73.2,6.9,58643,4824,19.7,6.3,36513,17202,7.1,3.9,46250,42293,1807,303,25760,7155,58.9,7.7,21173,4794,52.9,7.9,20309,3215,6.0,4.3,47742,42440,41.1,7.7,33492,6734,31.0,7.7,25769,11542,10.1,5.1,75313,16221,27.5,(X),(X),(X),27.1,(X),(X),(X),28.6,(X),(X),(X)
8600000US30157,30157,ZCTA5 30157,15186,661,61123,2991,84.7,2.2,60190,2771,14.2,2.2,64753,4570,0.2,0.2,67679,76056,0.2,0.3,-,**,0.0,0.3,-,**,0.2,0.3,75739,20846,0.6,0.4,87727,68603,5.3,1.3,49601,12675,79.6,2.4,60805,2878,5.1,1.6,37321,37353,46.6,2.9,63520,4104,37.4,2.2,64566,3470,10.8,1.7,28880,8314,11950,706,64041,2765,52.6,3.5,64023,7774,47.4,3.5,64058,3161,75.9,3.1,71921,2669,17.8,3.0,31677,5066,6.3,1.8,52614,33923,3236,440,39207,3400,47.6,6.9,36131,9379,35.7,7.3,24951,11313,11.9,6.2,71186,46092,52.4,6.9,39785,6270,43.0,7.3,38834,2239,9.4,4.2,75114,50220,27.5,(X),(X),(X),27.9,(X),(X),(X),23.2,(X),(X),(X)
8600000US30161,30161,ZCTA5 30161,13368,556,39639,2076,75.1,1.9,45634,3569,21.8,1.9,22212,4733,0.0,0.1,-,**,0.3,0.3,53438,54580,0.1,0.1,-,**,1.8,0.7,34479,15810,0.8,0.6,34464,60928,4.5,1.2,26743,8748,72.8,2.1,46434,3694,4.8,1.2,18036,6318,31.3,2.3,41573,4113,37.7,2.3,51583,4342,26.1,2.1,28800,2399,8909,455,51186,3220,41.5,3.7,45667,8741,58.5,3.7,54302,4264,71.1,2.9,62318,6349,21.1,2.3,24313,4401,7.8,2.0,39830,10981,4459,383,22163,3049,58.8,4.7,19496,3534,53.0,5.1,17444,3222,5.8,2.0,37656,15533,41.2,4.7,25562,4339,31.2,4.7,24464,5625,10.0,3.0,33056,21594,31.3,(X),(X),(X),30.2,(X),(X),(X),31.5,(X),(X),(X)
8600000US30164,30164,ZCTA5 30164,0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),-,(X),(X),(X),-,(X),(X),(X)
8600000US30165,30165,ZCTA5 30165,14162,426,40645,3742,80.9,2.0,44090,3436,13.0,1.6,29489,10680,0.7,0.4,30156,8283,1.8,0.3,50809,40612,0.0,0.2,-,**,3.2,1.1,29712,8291,0.4,0.2,26250,17706,9.6,1.3,27441,3403,74.9,2.0,46495,2460,3.5,1.2,28125,12360,35.7,2.1,39193,8161,35.7,1.9,53459,5444,25.1,1.8,28877,2436,9386,355,48405,1786,47.9,3.3,43361,7057,52.1,3.3,49871,2724,76.3,3.0,55163,4160,18.8,2.6,23125,3070,4.9,2.0,27111,4135,4776,418,24701,2603,62.5,4.6,22122,1635,53.8,4.7,21499,1179,8.6,3.2,29125,24421,37.5,4.6,31539,4766,29.6,3.8,30254,6174,7.9,2.7,39196,27082,32.1,(X),(X),(X),31.5,(X),(X),(X),31.8,(X),(X),(X)
8600000US30168,30168,ZCTA5 30168,9165,475,38045,4897,27.6,3.2,38622,10225,65.2,3.6,40694,5656,0.9,0.9,9263,11238,0.1,0.2,-,**,0.0,0.4,-,**,4.9,1.8,34781,4378,1.4,0.9,27112,36229,15.5,2.8,33456,4604,18.6,2.6,44201,8868,7.0,2.3,25375,4601,46.8,3.8,37235,4793,38.9,3.6,45804,9343,7.4,1.4,37941,9897,6169,398,42440,5120,61.1,4.5,34910,6335,38.9,4.5,47889,5962,52.2,4.9,51691,7628,34.9,4.3,28497,2683,12.8,4.4,37250,15054,2996,373,33252,3902,50.3,7.7,30453,5659,43.5,7.5,28409,6614,6.7,3.6,60417,41014,49.7,7.7,36452,4459,42.4,7.7,33508,4831,7.3,3.5,90050,37480,35.6,(X),(X),(X),35.8,(X),(X),(X),33.4,(X),(X),(X)
8600000US30170,30170,ZCTA5 30170,1259,155,56830,11430,90.9,5.9,56106,12293,9.1,5.9,57889,37118,0.0,3.1,-,**,0.0,3.1,-,**,0.0,3.1,-,**,0.0,3.1,-,**,0.0,3.1,-,**,0.4,0.7,-,**,90.5,6.0,56346,12036,1.0,1.2,26250,7154,37.7,8.7,59892,21467,42.2,8.0,50066,13744,19.1,6.2,48661,16806,993,158,56741,14383,42.8,11.8,62067,29980,57.2,11.8,51136,13293,83.9,8.9,70664,16412,12.8,8.7,12250,35649,3.3,3.0,38750,50460,266,84,57536,45344,39.8,19.0,24605,64369,29.3,16.6,22763,26966,10.5,13.7,-,**,60.2,19.0,57750,38617,50.4,20.8,37396,45091,9.8,10.5,76250,6480,42.5,(X),(X),(X),42.7,(X),(X),(X),20.7,(X),(X),(X)
8600000US30171,30171,ZCTA5 30171,1255,199,65792,9637,97.2,3.7,66500,8227,2.8,3.7,"2,500-",***,0.0,3.1,-,**,0.0,3.1,-,**,0.0,3.1,-,**,0.0,3.1,-,**,0.0,3.1,-,**,0.6,1.0,-,**,96.7,3.8,66792,8008,0.0,3.1,-,**,35.8,10.2,39153,39397,44.1,9.4,73289,14799,20.1,6.6,70385,22118,1048,188,69219,7091,50.3,10.6,67375,5842,49.7,10.6,71659,41085,89.7,8.5,71136,7958,3.8,4.4,"2,500-",***,6.5,7.6,16667,14776,207,117,14572,24743,62.8,32.0,13600,3495,55.1,31.7,13200,2329,7.7,12.9,-,**,37.2,32.0,78075,75118,11.6,17.1,13804,14542,25.6,30.0,78675,327,24.2,(X),(X),(X),28.7,(X),(X),(X),1.4,(X),(X),(X)
8600000US30173,30173,ZCTA5 30173,1949,217,50899,10006,93.3,4.0,51952,8443,6.1,4.2,39180,26332,0.0,2.0,-,**,0.0,2.0,-,**,0.0,2.0,-,**,0.0,2.0,-,**,0.6,1.1,16500,71497,1.4,1.6,52941,74844,91.9,3.9,51820,8448,4.3,3.5,42530,7619,37.6,7.6,65641,17522,39.7,6.9,52745,19279,18.5,5.3,34216,4572,1599,229,54190,8897,40.3,8.7,54444,18081,59.7,8.7,53818,15738,81.7,8.4,63422,12263,8.4,5.3,37766,4501,9.8,6.9,40231,2872,350,105,26923,7406,52.6,18.4,21250,8718,48.6,18.7,18833,8735,4.0,6.6,-,**,47.4,18.4,39444,17621,25.4,13.0,29137,50634,22.0,15.8,43472,18625,34.3,(X),(X),(X),35.4,(X),(X),(X),25.1,(X),(X),(X)
8600000US30175,30175,ZCTA5 30175,2272,238,48239,7320,99.1,1.0,48063,7599,0.7,0.8,-,**,0.0,1.7,-,**,0.0,1.7,-,**,0.0,1.7,-,**,0.0,1.7,-,**,0.2,0.4,-,**,1.4,1.6,"250,000+",***,97.8,1.8,47518,7811,5.4,3.0,41389,18901,33.1,6.3,53844,5106,44.5,6.3,51417,12221,17.1,5.1,38594,5076,1834,208,53909,5490,48.0,6.3,55299,7557,52.0,6.3,52679,10206,86.0,5.2,55776,3785,8.6,4.3,45833,34215,5.3,3.4,7311,38499,438,139,23182,15607,41.3,16.4,21557,2077,40.6,16.3,21623,2109,0.7,1.9,-,**,58.7,16.4,38795,19099,57.8,16.3,38616,20044,0.9,1.5,-,**,34.4,(X),(X),(X),29.9,(X),(X),(X),40.9,(X),(X),(X)
8600000US30176,30176,ZCTA5 30176,2866,273,37525,4743,95.2,2.3,38923,5058,2.7,1.8,12250,5152,0.0,1.4,-,**,0.9,0.9,34861,77859,0.0,1.4,-,**,0.0,1.4,-,**,1.3,1.2,20972,7199,1.0,1.2,"2,500-",***,94.1,2.8,39282,5129,1.7,1.7,16875,15527,33.1,5.9,47738,21254,36.8,6.2,44669,12524,28.3,4.6,21607,8163,1898,228,44098,6112,42.2,8.0,44799,9893,57.8,8.0,42713,8321,71.7,8.0,54279,9233,19.2,6.3,23942,14509,9.1,4.7,36964,11334,968,220,13895,6621,47.2,10.9,13413,7267,42.4,11.6,12167,3254,4.9,5.8,27176,13487,52.8,10.9,14632,10979,48.9,12.0,14632,11380,3.9,4.4,45000,113908,21.1,(X),(X),(X),25.1,(X),(X),(X),13.2,(X),(X),(X)
8600000US30177,30177,ZCTA5 30177,512,138,34702,16158,93.9,6.2,34375,15764,4.9,5.8,43264,18749,0.0,7.5,-,**,0.6,1.1,-,**,0.0,7.5,-,**,0.0,7.5,-,**,0.6,1.5,-,**,0.0,7.5,-,**,93.9,6.2,34375,15764,10.5,14.9,-,**,19.5,11.0,46786,30207,30.3,15.7,43807,48137,39.6,15.8,26458,16903,332,111,45714,11904,37.3,16.2,46905,28131,62.7,16.2,35714,30996,75.3,15.2,47024,21282,15.1,12.0,67768,51736,9.6,9.0,42647,56561,180,97,26833,15414,40.6,33.5,18750,10348,40.6,33.5,18750,10348,0.0,19.8,-,**,59.4,33.5,30856,17399,49.4,36.7,30440,21901,10.0,16.1,-,**,31.3,(X),(X),(X),30.4,(X),(X),(X),32.8,(X),(X),(X)
8600000US30178,30178,ZCTA5 30178,1283,193,72029,7243,94.6,4.8,72131,7293,1.0,1.6,73646,9209,0.0,3.1,-,**,0.0,3.1,-,**,0.0,3.1,-,**,0.0,3.1,-,**,4.4,4.5,51731,30398,0.0,3.1,-,**,94.6,4.8,72131,7293,1.1,1.9,-,**,38.4,9.9,74046,6212,42.5,10.8,72861,18646,18.0,6.7,35069,22148,1094,193,74021,5321,42.8,10.4,86058,29418,57.2,10.4,72924,14238,86.7,7.5,75921,9803,10.5,5.9,46979,47952,2.8,3.3,64539,15834,189,88,46181,20672,26.5,16.2,35469,7059,26.5,16.2,35469,7059,0.0,19.0,-,**,73.5,16.2,50573,21769,72.0,16.6,50417,20787,1.6,2.7,-,**,38.7,(X),(X),(X),40.0,(X),(X),(X),31.2,(X),(X),(X)
8600000US30179,30179,ZCTA5 30179,5862,438,48204,6366,87.5,3.6,49944,9326,11.0,3.4,40000,18970,0.5,0.8,-,**,0.6,0.8,-,**,0.0,0.7,-,**,0.1,0.1,-,**,0.4,0.6,34896,123395,0.1,0.1,-,**,87.5,3.6,49944,9326,4.2,2.2,32759,18529,41.5,5.2,62524,7470,36.8,4.8,46512,6535,17.5,3.3,25559,7110,4623,452,54794,5933,49.4,5.6,58250,9862,50.6,5.6,44975,12365,75.7,6.4,59921,6012,18.0,5.5,28871,11045,6.4,3.1,44766,25782,1239,317,29583,5756,47.5,11.6,19746,5724,41.5,11.7,18729,6176,6.0,4.9,82885,110528,52.5,11.6,32790,4746,35.2,12.6,32206,3224,17.4,9.4,37292,43884,31.7,(X),(X),(X),30.3,(X),(X),(X),31.0,(X),(X),(X)
8600000US30180,30180,ZCTA5 30180,11895,438,60970,2392,75.7,2.9,61978,3158,20.2,2.5,54116,5271,0.3,0.5,-,**,1.0,0.6,39680,13140,0.0,0.3,-,**,0.9,0.7,37722,23457,1.9,1.0,72313,20755,2.8,0.8,60375,21578,73.8,2.8,61957,3339,3.6,1.6,26655,5491,40.3,2.5,68029,4461,39.9,2.7,64281,3824,16.1,2.3,38575,7616,8874,440,66845,2443,49.7,3.3,64753,5792,50.3,3.3,68333,2581,76.0,3.6,74643,4207,18.7,3.0,37284,11006,5.3,2.2,38472,8549,3021,372,36449,8180,54.7,7.6,26930,7718,51.1,7.8,26025,8532,3.5,1.8,38000,55730,45.3,7.6,45949,6455,35.6,8.4,41250,18372,9.8,3.7,67208,26180,25.5,(X),(X),(X),24.9,(X),(X),(X),24.8,(X),(X),(X)
8600000US30182,30182,ZCTA5 30182,1090,198,37803,11639,98.2,2.0,37803,11582,0.9,1.5,-,**,0.0,3.6,-,**,0.0,3.6,-,**,0.0,3.6,-,**,0.9,1.2,-,**,0.0,3.6,-,**,0.9,1.2,-,**,98.2,2.0,37803,11582,1.5,2.0,24038,13132,48.1,9.3,47899,16446,31.4,8.9,40000,21471,19.1,6.0,28625,10267,943,193,41150,9125,47.0,12.5,44158,14819,53.0,12.5,38167,8468,84.7,8.9,38708,14688,4.9,3.2,23750,6510,10.4,8.2,43633,733,147,66,21563,10126,66.7,18.2,21875,11606,66.7,18.2,21875,11606,0.0,23.5,-,**,33.3,18.2,19844,35415,27.9,17.8,26750,86855,5.4,8.1,-,**,40.9,(X),(X),(X),42.5,(X),(X),(X),30.6,(X),(X),(X)
8600000US30183,30183,ZCTA5 30183,1843,182,59712,8507,96.4,3.7,58788,6585,0.0,2.1,-,**,0.6,1.0,"250,000+",***,2.5,3.6,-,**,0.0,2.1,-,**,0.0,2.1,-,**,0.5,0.8,-,**,2.2,2.7,95450,117757,94.2,4.7,58615,6767,0.7,0.9,68864,710,37.2,7.1,60550,19437,34.7,5.8,72583,15580,27.5,5.8,46250,17754,1324,180,72500,14821,42.8,8.7,60234,15218,57.2,8.7,76836,19409,87.8,6.6,73707,14611,5.0,3.7,28750,72615,7.3,5.7,67045,255112,519,179,43137,11345,58.6,15.6,39128,14693,42.2,16.5,25903,21348,16.4,12.2,55982,20326,41.4,15.6,54013,26481,38.9,15.6,53158,30655,2.5,3.4,135179,103510,33.0,(X),(X),(X),31.9,(X),(X),(X),35.6,(X),(X),(X)
8600000US30184,30184,ZCTA5 30184,2336,265,55694,15725,95.1,3.6,57917,17515,2.8,2.7,12390,117171,0.0,1.7,-,**,0.0,1.7,-,**,0.0,1.7,-,**,2.1,2.5,30878,31943,0.1,0.2,-,**,5.1,3.8,62946,60121,93.3,4.2,56493,16631,1.5,1.4,34167,36055,30.3,8.2,56625,25117,49.4,8.7,68146,9917,18.8,6.2,26325,9927,1680,238,70163,8802,35.4,8.9,65757,23680,64.6,8.9,72049,12574,84.3,7.1,76949,12199,13.8,7.1,67771,27631,1.9,1.4,"2,500-",***,656,183,25625,4166,41.5,15.2,14318,17522,37.2,15.2,12279,10041,4.3,5.9,56154,460,58.5,15.2,26719,6087,46.3,16.4,25469,5842,12.2,10.9,35682,151508,27.4,(X),(X),(X),24.5,(X),(X),(X),34.9,(X),(X),(X)
8600000US30185,30185,ZCTA5 30185,1313,126,52019,5139,93.1,3.9,52826,6226,5.9,3.5,50441,7776,0.0,3.0,-,**,0.0,3.0,-,**,0.0,3.0,-,**,0.2,0.3,-,**,0.8,1.4,"2,500-",***,2.0,2.5,46146,480,91.2,4.7,54130,5803,5.6,4.7,52411,7086,28.8,6.2,79079,21617,42.8,7.0,51625,5147,22.8,5.9,37461,17322,1032,133,54674,5945,40.6,7.9,61250,21295,59.4,7.9,54511,5361,74.6,7.0,57976,11312,14.6,6.1,46985,9116,10.8,6.7,55859,21268,281,86,28375,20629,61.6,12.9,14750,27644,61.6,12.9,14750,27644,0.0,13.2,-,**,38.4,12.9,34500,38972,32.4,12.7,40179,48537,6.0,7.0,19432,64623,40.1,(X),(X),(X),44.6,(X),(X),(X),23.5,(X),(X),(X)
