GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43
8600000US30102,30102,ZCTA5 30102,12132,489,62193,4284,83.5,2.5,63311,3610,11.1,2.1,57950,13134,0.3,0.3,26389,41383,2.3,0.9,67457,17473,0.0,0.3,-,**,2.1,1.4,39507,9315,0.7,0.5,123125,68256,7.5,1.8,40173,8634,78.5,2.7,64441,3464,3.5,1.4,36500,25058,38.1,2.9,62143,6596,45.4,3.0,67425,5380,13.0,2.0,40728,8004,9225,534,67753,6168,49.9,3.7,63157,5686,50.1,3.7,76974,9853,75.9,3.4,82727,8026,14.9,2.6,26959,7941,9.2,2.5,41166,3298,2907,384,37436,6866,56.9,6.5,34464,12982,45.6,6.4,28403,6840,11.3,4.4,47171,9567,43.1,6.5,39196,5771,29.4,6.8,36250,8958,13.7,5.2,65875,24229,30.5,(X),(X),(X),29.8,(X),(X),(X),29.1,(X),(X),(X)
8600000US30103,30103,ZCTA5 30103,5218,387,44458,4949,89.3,3.6,44575,4669,7.3,3.4,14876,51660,0.6,0.6,107578,83041,1.3,0.9,49219,66314,0.0,0.8,-,**,0.9,1.2,46818,71569,0.7,0.8,100417,136923,1.9,1.4,46515,67618,88.7,3.4,44917,4633,2.7,1.7,38826,7290,42.9,3.7,44554,7089,37.6,3.8,50083,4125,16.7,2.8,30905,4926,4181,298,48291,4033,43.5,5.3,56395,9182,56.5,5.3,45422,8668,73.8,4.7,57754,3985,19.5,4.7,26429,13317,6.7,2.8,35050,21406,1037,262,21909,12270,38.5,12.6,17083,2045,35.1,12.5,16613,1691,3.4,3.1,76458,131823,61.5,12.6,35763,12451,57.1,12.4,35593,12249,4.4,4.1,38333,99947,32.0,(X),(X),(X),29.5,(X),(X),(X),38.3,(X),(X),(X)
8600000US30104,30104,ZCTA5 30104,1765,213,45951,5836,89.9,5.2,44873,5290,8.2,4.6,58333,16231,0.0,2.2,-,**,1.0,1.5,-,**,0.8,1.3,-,**,0.2,0.3,-,**,0.0,2.2,-,**,0.4,0.5,12188,79265,89.9,5.2,44873,5290,3.2,3.0,40341,37603,38.1,8.6,58611,12481,32.4,7.3,51282,3344,26.3,6.8,24838,8074,1319,221,52463,9109,37.8,9.6,65147,17094,62.2,9.6,50716,4959,81.0,8.1,58246,8624,15.7,8.0,24468,15943,3.3,2.7,18750,21756,446,129,30208,17313,35.7,14.1,25568,25948,28.3,12.7,13906,6825,7.4,10.9,-,**,64.3,14.1,32313,19367,56.5,15.6,31250,23424,7.8,7.7,43317,30378,32.4,(X),(X),(X),39.0,(X),(X),(X),13.0,(X),(X),(X)
8600000US30105,30105,ZCTA5 30105,1008,157,55671,13246,96.8,2.8,56037,13603,1.2,1.8,-,**,0.0,3.9,-,**,0.0,3.9,-,**,0.0,3.9,-,**,0.0,3.9,-,**,2.0,2.1,95000,257564,0.0,3.9,-,**,96.8,2.8,56037,13603,6.1,7.1,70911,16057,19.4,8.9,79038,59701,44.6,9.6,64342,60469,29.9,8.5,39417,32398,797,151,57226,26211,40.3,10.0,97813,91090,59.7,10.0,54657,21251,83.7,9.7,79519,43590,6.9,5.7,47596,81129,9.4,8.8,22574,33954,211,106,16250,11399,39.3,28.9,11958,6518,39.3,28.9,11958,6518,0.0,17.2,-,**,60.7,28.9,22083,61162,37.9,29.4,12000,11811,22.7,28.2,-,**,13.6,(X),(X),(X),9.7,(X),(X),(X),28.4,(X),(X),(X)
8600000US30106,30106,ZCTA5 30106,7378,380,50500,5050,45.2,4.0,48900,5436,48.0,4.4,51189,10642,0.0,0.5,-,**,1.1,1.0,130559,120834,0.0,0.5,-,**,4.7,2.1,55156,34222,1.0,1.0,47368,35270,7.8,2.5,24952,18331,42.1,4.2,49838,4812,3.3,2.0,23992,43807,41.3,3.8,55769,5626,39.8,3.5,45461,6978,15.6,2.5,43109,8557,4593,369,54947,3240,44.1,4.5,50551,12267,55.9,4.5,57108,5919,60.8,6.1,70412,5230,30.6,5.4,37600,5878,8.6,3.3,30208,12212,2785,367,32850,9148,63.4,7.8,30829,6859,59.7,8.0,30340,6548,3.7,2.4,51500,34064,36.6,7.8,42321,15676,20.1,5.5,31218,11012,16.5,7.2,56516,11325,42.1,(X),(X),(X),39.3,(X),(X),(X),45.6,(X),(X),(X)
8600000US30107,30107,ZCTA5 30107,4727,292,69620,10143,97.1,1.7,71678,9247,1.8,1.7,33963,9709,0.0,0.1,"2,500-",***,0.6,0.7,51250,11201,0.0,0.8,-,**,0.3,0.6,-,**,0.3,0.4,-,**,1.9,1.3,85781,60226,95.5,2.0,70719,9970,0.3,0.2,30000,37228,37.7,4.2,75256,10522,44.4,3.8,79336,5780,17.6,3.2,29413,5717,3746,264,76970,5934,41.0,4.6,78253,7414,59.0,4.6,75700,10173,86.3,3.9,81503,6110,9.9,3.3,37823,16543,3.9,2.2,57019,21625,981,184,31339,15875,44.8,12.2,26195,3379,43.9,12.2,26048,3509,0.8,0.9,58333,50151,55.2,12.2,44444,25270,48.8,12.4,43250,22296,6.4,3.8,111652,1585,37.4,(X),(X),(X),38.3,(X),(X),(X),34.1,(X),(X),(X)
8600000US30108,30108,ZCTA5 30108,2911,225,37099,3795,84.0,3.8,39636,5022,13.1,3.1,28295,6275,1.2,1.0,70000,88958,0.0,1.4,-,**,0.0,1.4,-,**,0.9,1.0,16953,46834,0.9,0.9,58438,60002,1.4,1.2,17031,56351,83.8,3.8,39747,5047,3.5,2.1,87731,125764,25.7,4.3,41944,11064,44.8,4.6,44496,5984,26.0,4.2,26860,6377,2055,209,44458,5100,40.9,5.8,42083,8817,59.1,5.8,48036,9283,77.2,5.6,51393,10259,19.2,5.1,32054,11112,3.6,2.5,40150,15200,856,192,19471,3852,60.3,12.1,15714,5138,54.6,11.5,14131,2986,5.7,5.0,20446,8749,39.7,12.1,32900,15280,29.8,10.2,22321,10744,9.9,8.4,66116,156273,36.7,(X),(X),(X),42.5,(X),(X),(X),22.7,(X),(X),(X)
8600000US30110,30110,ZCTA5 30110,4669,311,43516,4331,91.8,2.3,44985,5282,5.0,1.8,35147,34477,0.0,0.9,-,**,1.2,0.5,26218,1101,0.0,0.9,-,**,1.2,1.5,-,**,0.7,0.8,15263,11181,0.5,0.8,-,**,91.3,2.5,45387,5312,2.2,1.5,50583,26852,34.2,5.0,48684,2612,45.9,5.0,44205,8672,17.8,3.4,29316,7907,3510,257,45938,5871,47.6,7.3,48022,17169,52.4,7.3,44736,6236,69.9,6.6,52170,13491,21.4,5.8,34338,17649,8.7,3.3,26906,15547,1159,261,23325,6308,54.0,9.9,18447,5136,49.8,10.8,17519,2992,4.2,4.8,88250,24099,46.0,9.9,25809,26899,41.4,9.4,24009,13196,4.6,4.5,52208,97017,26.0,(X),(X),(X),25.8,(X),(X),(X),26.7,(X),(X),(X)
8600000US30113,30113,ZCTA5 30113,2187,234,35189,6600,95.2,3.0,34769,6743,1.6,1.5,44688,44885,0.4,0.6,-,**,0.0,1.8,-,**,0.0,1.8,-,**,0.0,1.8,-,**,2.8,2.7,47708,64374,1.2,2.0,16350,599,95.2,3.1,34676,6738,1.2,1.6,53224,64673,23.5,5.5,59583,33227,46.0,6.4,39231,13883,29.3,5.7,25370,4832,1583,211,48477,8669,30.1,6.8,54145,28621,69.9,6.8,47887,12587,79.9,6.5,52694,8813,11.5,5.1,17429,23414,8.6,4.4,48125,33429,604,142,16406,4460,78.8,11.8,13889,4817,75.3,10.7,13160,4964,3.5,4.4,62981,61109,21.2,11.8,24167,23432,21.0,11.8,24271,24501,0.2,0.7,-,**,30.5,(X),(X),(X),33.4,(X),(X),(X),21.2,(X),(X),(X)
8600000US30114,30114,ZCTA5 30114,17146,603,58429,4236,88.6,1.7,62479,4788,5.7,1.1,48340,3893,0.1,0.2,49063,74001,1.4,0.6,62679,69772,0.0,0.2,-,**,3.5,1.0,22566,9707,0.6,0.4,81316,56593,11.0,1.5,31415,7262,81.1,1.9,64768,4667,3.1,0.9,31190,7508,42.3,2.2,66511,6134,37.1,2.1,64965,12325,17.5,1.3,39536,2785,12869,489,73717,5452,53.4,2.8,76875,12110,46.6,2.8,71173,7757,79.5,2.7,83534,4810,15.1,2.7,39099,6216,5.4,1.6,39403,7778,4277,508,27956,4684,50.6,5.4,25467,3344,44.6,5.6,22724,4840,6.0,2.7,58438,42571,49.4,5.4,34239,5161,37.5,5.6,30694,10419,11.9,4.5,48380,23895,30.1,(X),(X),(X),30.8,(X),(X),(X),26.8,(X),(X),(X)
8600000US30115,30115,ZCTA5 30115,12524,462,70866,4449,90.5,2.1,73924,5607,3.8,1.6,69194,16881,0.4,0.3,67500,35620,1.6,0.8,41713,12333,0.1,0.1,-,**,2.4,1.2,42788,36971,1.2,0.7,107574,172812,6.1,1.5,42083,7987,87.6,2.1,75994,5949,2.9,1.3,41477,22581,42.9,2.5,77634,9136,39.6,2.3,87712,10377,14.7,2.1,44058,5747,10205,424,78374,6212,53.1,2.8,86113,6340,46.9,2.8,70304,3429,81.2,3.0,87987,4516,13.6,2.7,52438,9805,5.2,1.9,62820,13896,2319,368,38438,7915,51.1,7.6,34360,13665,42.3,7.8,26161,9696,8.8,4.9,84803,106435,48.9,7.6,40603,7521,39.6,7.6,36250,13044,9.3,5.7,66204,21718,32.6,(X),(X),(X),32.4,(X),(X),(X),32.6,(X),(X),(X)
8600000US30116,30116,ZCTA5 30116,8104,353,51823,5123,83.1,2.3,53546,5087,14.1,2.1,45125,12237,0.3,0.3,60515,94998,0.7,0.6,113092,173195,0.0,0.5,-,**,1.3,1.0,37723,36563,0.5,0.5,40625,73245,3.4,1.4,37835,21740,80.9,2.3,54099,5012,5.9,2.3,24242,33314,38.6,3.1,57473,5780,38.5,3.5,57521,7510,16.9,2.5,31974,2832,6288,359,60371,2787,49.4,4.0,60406,3954,50.6,4.0,60283,6490,78.1,3.5,68277,6772,15.4,3.1,25139,10730,6.5,2.3,39107,23925,1816,295,26644,7421,48.2,8.0,27383,7534,46.3,7.7,27933,7339,1.9,1.8,10833,43315,51.8,8.0,26067,27369,37.5,9.3,45245,37329,14.3,8.1,23167,18787,27.5,(X),(X),(X),28.6,(X),(X),(X),23.6,(X),(X),(X)
8600000US30117,30117,ZCTA5 30117,13406,518,38580,2918,74.6,2.4,44162,2892,22.0,2.5,26267,2655,0.0,0.3,-,**,0.5,0.4,11591,26177,0.0,0.3,-,**,1.4,0.8,29200,3408,1.5,0.9,11203,6367,6.7,1.4,20579,7125,69.7,2.4,46307,2762,13.5,2.2,18401,6099,34.4,2.8,41687,2727,31.9,2.4,53067,6988,20.2,2.0,34954,6856,8204,498,45324,4184,46.0,4.1,37457,3869,54.0,4.1,52815,6804,67.2,4.1,62969,4579,25.3,3.9,17507,2534,7.5,2.2,32266,17206,5202,559,25381,3994,54.1,5.5,18021,4006,41.8,5.3,17024,3894,12.2,4.5,21063,25218,45.9,5.5,34547,8313,33.1,4.7,38318,8157,12.9,3.4,25647,8225,34.2,(X),(X),(X),35.3,(X),(X),(X),31.7,(X),(X),(X)
8600000US30118,30118,ZCTA5 30118,0,98,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,98,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,98,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),-,(X),(X),(X),-,(X),(X),(X)
8600000US30120,30120,ZCTA5 30120,13132,552,48403,4169,80.4,2.3,53429,2525,12.5,1.7,27188,9387,0.6,0.4,27171,84828,1.3,0.9,34031,22635,0.0,0.3,-,**,4.2,1.1,33943,12826,1.0,0.9,19000,9737,7.6,1.3,32977,6395,77.3,2.3,53968,2866,4.2,1.6,21490,13944,35.7,2.5,51090,3899,40.9,2.6,53410,11209,19.3,1.9,36503,6244,9504,548,56750,5166,45.9,3.6,53230,5511,54.1,3.6,59883,7486,76.0,4.0,65912,3956,18.4,3.8,26774,6573,5.7,1.8,43843,25937,3628,407,31221,4093,55.3,6.5,26293,3719,48.6,6.2,22578,6692,6.7,3.4,58288,12329,44.7,6.5,35578,7388,34.0,6.6,32619,4760,10.6,3.6,49245,4287,30.4,(X),(X),(X),29.5,(X),(X),(X),29.1,(X),(X),(X)
8600000US30121,30121,ZCTA5 30121,7866,453,44186,3262,80.1,3.8,49315,6404,13.3,3.4,35440,8734,0.5,0.4,9398,64857,0.3,0.5,29145,66043,0.0,0.5,-,**,5.5,2.1,36875,3702,0.3,0.2,68438,62880,6.6,2.0,37771,2788,78.5,3.9,49712,6387,8.0,3.8,35547,25141,40.5,3.9,45047,5620,37.5,3.4,54383,5329,14.0,2.2,38523,10229,5810,466,54244,4159,40.6,4.7,46462,14775,59.4,4.7,55955,4295,74.6,5.1,60440,5081,18.3,4.3,17255,9474,7.1,3.6,37002,26535,2056,311,26791,3922,61.5,9.0,20500,9083,39.6,9.2,16141,2396,21.8,10.3,33385,11325,38.5,9.0,33056,22456,30.7,8.7,27426,11034,7.8,4.7,98224,116813,27.4,(X),(X),(X),29.5,(X),(X),(X),21.6,(X),(X),(X)
8600000US30122,30122,ZCTA5 30122,8358,438,46883,2952,44.8,3.8,45826,7138,51.8,3.6,47277,4446,0.3,0.5,-,**,1.0,0.8,14607,19383,0.0,0.5,-,**,1.5,1.1,22157,26848,0.5,0.6,53523,16061,6.4,1.9,37212,29693,40.7,3.9,44950,7239,6.0,2.2,36739,9565,48.4,4.3,47077,8419,30.1,3.3,53022,6199,15.5,2.3,40052,12283,5708,417,55149,5897,45.6,5.1,49440,11313,54.4,5.1,58498,5674,65.7,4.8,65702,8317,24.5,3.9,42537,4886,9.9,3.6,42101,8037,2650,376,36116,6533,42.9,7.4,32040,6004,39.7,7.9,31190,3105,3.2,2.8,152917,120154,57.1,7.4,38195,5852,43.9,8.2,31738,8704,13.2,5.1,55865,30764,26.9,(X),(X),(X),28.6,(X),(X),(X),22.7,(X),(X),(X)
8600000US30124,30124,ZCTA5 30124,1050,148,44038,8848,91.4,4.2,45921,10247,6.7,3.8,14674,21150,0.3,0.4,-,**,0.0,3.7,-,**,0.0,3.7,-,**,0.0,3.7,-,**,1.6,2.0,53854,6519,0.0,3.7,-,**,91.4,4.2,45921,10247,1.9,2.1,52917,73847,28.2,9.0,55750,14808,40.2,8.9,42206,13744,29.7,7.9,29167,11772,756,154,53333,6398,37.0,9.9,50833,20716,63.0,9.9,54271,6447,72.1,9.6,61202,8193,18.5,7.5,34113,7983,9.4,5.9,45950,3847,294,112,12238,2027,78.6,12.1,12095,2023,75.5,13.6,11937,1702,3.1,5.6,-,**,21.4,12.1,30417,38116,21.4,12.1,30417,38116,0.0,12.7,-,**,25.0,(X),(X),(X),29.5,(X),(X),(X),9.2,(X),(X),(X)
8600000US30125,30125,ZCTA5 30125,8349,391,35574,3554,84.9,2.1,37146,3985,11.4,1.9,24226,13570,0.0,0.5,-,**,0.2,0.3,"2,500-",***,0.0,0.5,-,**,3.1,1.6,16326,24390,0.4,0.4,11875,24135,10.9,2.0,34231,7321,77.5,2.6,37686,4502,3.9,1.9,9624,13605,29.2,3.2,37264,8081,41.9,3.4,38940,4553,25.0,2.0,28952,4296,6171,427,41787,3863,42.7,4.5,36869,6732,57.3,4.5,45640,4242,68.7,4.4,52257,4358,22.5,4.6,20845,5251,8.8,2.9,36853,18806,2178,301,18103,1837,60.2,6.5,17782,1974,56.3,7.6,16982,2509,3.9,2.9,62917,25643,39.8,6.5,20121,7489,32.5,6.4,15824,6243,7.3,4.4,35268,15801,29.6,(X),(X),(X),29.4,(X),(X),(X),29.4,(X),(X),(X)
8600000US30126,30126,ZCTA5 30126,13898,483,68973,4889,50.7,2.8,84753,7124,40.9,2.7,53732,7237,0.4,0.4,54074,86831,2.4,1.0,117500,71245,0.0,0.3,-,**,4.8,1.7,47689,23693,0.8,0.5,62098,10187,8.9,1.9,36197,9585,45.9,3.0,87149,7821,3.6,1.5,26285,3001,48.2,2.2,83825,8115,37.1,2.7,73069,5345,11.1,1.4,40569,3103,9792,499,83000,4540,49.8,3.3,78250,11077,50.2,3.3,84816,6259,73.7,3.4,101148,5327,19.9,2.7,27418,10307,6.4,2.1,41171,16963,4106,466,46075,7227,53.0,6.5,43418,11005,41.9,5.6,35391,8884,11.1,5.1,68968,8279,47.0,6.5,55028,18371,37.5,5.7,44375,12526,9.5,3.7,90938,44168,23.9,(X),(X),(X),23.4,(X),(X),(X),22.6,(X),(X),(X)
8600000US30127,30127,ZCTA5 30127,20825,609,71319,1587,59.7,1.9,72696,2243,36.2,1.9,70008,3900,0.2,0.3,41679,30841,1.0,0.4,104000,5827,0.0,0.2,-,**,2.0,0.7,58517,18537,0.8,0.4,41552,14870,4.0,1.0,59070,21431,58.2,2.0,72876,2555,1.5,0.8,40711,26976,39.7,2.4,75362,4462,43.8,2.2,77679,4461,15.0,1.3,39109,4882,16462,595,78289,4134,50.5,2.4,81078,3340,49.5,2.4,74299,4992,78.2,2.6,87056,3080,16.5,2.5,42753,6587,5.3,1.6,56815,9874,4363,494,39070,7774,62.6,5.4,33339,4682,50.2,4.3,31250,4082,12.4,3.5,61319,19305,37.4,5.4,50308,9844,33.4,5.4,46507,12291,4.0,2.7,71190,33749,31.6,(X),(X),(X),32.3,(X),(X),(X),28.1,(X),(X),(X)
8600000US30132,30132,ZCTA5 30132,10142,511,63558,6681,82.7,2.9,65366,4672,13.8,2.2,40215,13876,0.5,0.5,93516,226969,1.4,1.1,85313,48806,0.0,0.4,-,**,0.1,0.2,-,**,1.4,0.9,109063,73961,3.3,2.0,110441,81181,79.5,3.3,64581,4488,5.9,1.9,32232,31497,41.6,4.2,76849,7923,39.0,3.5,69827,9279,13.5,1.9,22675,3666,7864,459,72300,3965,54.9,4.9,77737,7861,45.1,4.9,68220,9286,75.9,3.7,78379,5059,17.0,3.4,28517,2707,7.0,2.7,46786,49277,2278,316,28711,4990,56.3,8.9,23438,7831,47.7,8.2,22708,8366,8.6,4.3,30096,27833,43.7,8.9,36101,9320,34.0,8.0,30398,11012,9.7,5.4,66387,26711,33.2,(X),(X),(X),32.4,(X),(X),(X),30.5,(X),(X),(X)
8600000US30134,30134,ZCTA5 30134,14959,566,52194,3246,57.7,2.2,56480,7488,39.6,2.3,48887,3698,0.0,0.3,-,**,0.5,0.3,73906,143010,0.0,0.3,-,**,1.0,0.6,59091,57234,1.2,0.9,100246,44777,6.3,1.7,46250,15333,53.5,2.1,58489,6656,3.7,1.4,57699,29747,48.1,2.7,55052,4089,36.8,2.5,59101,8120,11.4,1.4,28165,7165,11322,609,54856,3367,53.8,3.7,53030,3476,46.2,3.7,60450,8459,66.9,2.9,73992,6500,26.6,2.6,26904,5358,6.5,1.9,42930,14573,3637,486,31537,5902,67.4,6.3,30457,5887,58.9,6.9,26000,6253,8.5,4.7,61747,22503,32.6,6.3,38229,8842,26.2,6.1,28893,6921,6.4,3.3,93393,25321,26.0,(X),(X),(X),26.5,(X),(X),(X),20.4,(X),(X),(X)
8600000US30135,30135,ZCTA5 30135,20230,563,61833,2461,64.1,2.0,64569,3994,31.2,2.1,57600,5228,0.4,0.3,120741,128346,1.9,0.5,61797,11668,0.0,0.2,-,**,0.9,0.7,31625,12651,1.5,0.9,75114,48423,4.3,0.7,44904,12762,60.3,2.0,66220,4575,3.1,1.0,45833,12594,43.0,1.8,60947,5620,41.2,2.1,69892,9962,12.7,1.2,46116,5610,15877,622,67991,3622,51.4,2.7,66806,5899,48.6,2.7,68942,6663,73.3,3.0,82003,3665,21.4,2.5,37756,5607,5.4,1.4,57031,24228,4353,518,45064,3495,57.0,5.0,39568,7341,49.3,5.0,37693,4095,7.7,3.0,78817,12129,43.0,5.0,48818,4311,34.6,5.6,44978,4187,8.5,3.2,55042,10479,30.0,(X),(X),(X),30.0,(X),(X),(X),27.8,(X),(X),(X)
8600000US30137,30137,ZCTA5 30137,562,116,59833,9431,81.9,6.6,70682,12840,12.1,7.2,24028,13056,1.4,2.3,-,**,0.5,0.9,-,**,0.0,6.9,-,**,4.1,3.8,34583,22208,0.0,6.9,-,**,5.7,3.8,45500,23237,81.7,6.6,70795,12647,0.5,0.9,-,**,33.1,8.3,57083,14748,53.6,10.2,72743,12770,12.8,5.4,45833,18158,448,104,60469,14125,37.3,10.9,56771,11794,62.7,10.9,68750,22469,60.0,16.4,72557,8696,20.1,8.8,33611,17587,19.9,15.8,72775,33739,114,40,35833,9694,27.2,13.7,38750,41999,19.3,12.0,30000,30741,7.9,6.4,76250,70966,72.8,13.7,34904,15197,52.6,16.3,33125,25360,20.2,14.8,38542,58219,37.5,(X),(X),(X),43.8,(X),(X),(X),13.2,(X),(X),(X)
8600000US30139,30139,ZCTA5 30139,1559,204,38591,7569,92.7,6.8,39338,6300,0.1,0.3,-,**,0.1,0.4,-,**,0.0,2.5,-,**,0.0,2.5,-,**,6.2,6.6,11661,13345,0.9,1.5,-,**,6.5,6.6,11747,15044,92.4,6.9,39384,6588,0.8,0.9,55357,26381,35.8,10.0,38581,20785,44.7,10.4,51131,11706,18.7,5.5,19432,7557,994,166,45379,11513,41.5,11.4,42417,39922,58.5,11.4,45417,9679,79.4,8.0,56809,7944,15.5,7.5,18250,12971,5.1,5.3,17875,20656,565,209,22917,28233,51.7,19.6,11772,4163,51.3,19.6,11754,3955,0.4,0.6,-,**,48.3,19.6,52630,43046,34.2,17.5,38244,26475,14.2,18.1,96111,693,17.8,(X),(X),(X),13.8,(X),(X),(X),24.8,(X),(X),(X)
8600000US30141,30141,ZCTA5 30141,8067,517,55758,4068,78.7,3.9,57231,4887,19.3,3.7,52972,9491,1.0,1.1,24241,6760,0.0,0.5,-,**,0.0,0.5,-,**,0.3,0.4,78125,80956,0.7,0.6,24375,74186,2.2,1.0,32171,36305,77.0,3.7,58289,5270,5.4,2.4,40030,17759,42.3,4.8,60465,7259,40.1,4.3,62404,6050,12.2,2.2,34600,8781,6193,479,62123,4059,56.1,5.6,63070,6638,43.9,5.6,61331,5756,72.1,4.9,70041,5403,21.4,4.6,31039,6851,6.6,2.2,45481,31110,1874,314,40285,7844,43.5,7.5,32294,6857,42.0,7.5,31867,5892,1.4,1.4,81964,18642,56.5,7.5,45694,9991,46.6,9.2,37458,12743,9.9,6.1,59563,17617,28.9,(X),(X),(X),28.7,(X),(X),(X),28.4,(X),(X),(X)
8600000US30143,30143,ZCTA5 30143,8293,375,54104,4165,96.9,1.4,55779,5085,0.7,0.5,18750,9715,0.2,0.4,-,**,0.4,0.2,19323,44043,0.0,0.5,-,**,1.0,0.8,27619,1942,0.8,0.9,31432,764,2.3,0.8,29405,3185,95.6,1.4,56311,5261,1.9,1.1,20904,21872,28.6,2.3,48984,8199,43.0,2.7,74632,12626,26.4,2.1,40086,8795,6047,368,68604,4130,35.2,2.6,57255,9282,64.8,2.6,74850,6898,88.1,2.3,72422,5035,8.1,2.1,40781,8847,3.9,1.8,31393,24949,2246,285,24784,4602,56.5,6.8,20609,4240,51.1,7.1,19528,4920,5.4,2.5,50278,52579,43.5,6.8,32802,11730,32.9,6.7,34115,15056,10.6,5.1,27500,12276,26.1,(X),(X),(X),28.2,(X),(X),(X),18.9,(X),(X),(X)
8600000US30144,30144,ZCTA5 30144,18115,602,61665,5510,74.9,2.2,62793,5785,16.1,2.1,53224,4328,0.6,0.4,70915,21992,4.5,1.1,72972,8392,0.0,0.2,-,**,2.2,0.8,51563,48220,1.6,0.6,68025,22075,6.8,1.3,46168,13123,71.1,2.5,63818,5828,9.9,1.7,30610,8036,42.0,2.4,68479,5648,35.1,2.5,75377,5000,13.0,1.4,39333,3137,11477,598,77263,6831,51.0,3.2,79313,9398,49.0,3.2,74684,9978,74.9,3.5,88776,4116,18.3,3.0,43049,5171,6.7,2.3,34716,13344,6638,480,42163,5207,51.4,3.9,36519,6983,37.2,3.7,34527,3709,14.2,3.4,49659,17025,48.6,3.9,46498,5876,31.4,4.0,46535,9396,17.2,4.1,46465,7941,36.4,(X),(X),(X),37.9,(X),(X),(X),32.7,(X),(X),(X)
8600000US30145,30145,ZCTA5 30145,2783,253,59355,6770,88.4,3.8,62711,5919,9.6,3.3,35833,13746,0.0,1.4,-,**,0.0,1.4,-,**,0.0,1.4,-,**,0.7,0.7,34773,342192,1.3,1.5,115677,116593,2.2,1.7,44554,238476,86.9,4.1,62750,5693,1.3,1.0,45556,41884,44.2,6.6,69000,13636,37.5,6.9,62743,12092,17.0,4.1,38269,12105,2326,222,65855,7466,51.3,6.1,66471,10997,48.7,6.1,65357,12892,83.3,5.6,72083,4587,10.8,4.5,28913,7288,5.8,3.7,63750,842,457,137,28239,19085,56.5,18.2,20455,8742,54.0,18.6,20142,10012,2.4,4.2,-,**,43.5,18.2,46233,6830,40.9,18.8,46166,7184,2.6,3.1,68125,64300,32.7,(X),(X),(X),35.2,(X),(X),(X),17.7,(X),(X),(X)
