2017,120908418.9088184,23080203.671223756,23255633.878904555,22861243.261526916,23397286.153699476,11062783.237005534,17251268.706458166,120933025.279545
2017,120873776.970454,23507806.798212603,23255633.878904555,22861243.261526916,23397286.153699476,10600538.1716523,17251268.706458166,120933025.279545
2017,120941430.18257797,23143490.06997605,23255633.878904555,20331315.812591612,23397286.153699476,13562435.56094811,17251268.706458166,120933025.279545
2017,120875144.23405513,23625889.558670316,23255633.878904555,19782630.37537451,23397286.153699476,13562435.56094811,17251268.706458166,120933025.279545
2017,120920566.89948207,23034835.27466763,23255633.878904555,22861243.261526916,23397286.153699476,13562435.56094811,14809132.7697354,120933025.279545
2017,120953287.82317811,20638631.423352502,25355583.215831384,22861243.261526916,21284125.655061036,13562435.56094811,17251268.706458166,120933025.27954498
2017,120942453.98510851,20638631.423352502,25673724.815846115,22861243.261526916,23397286.153699476,13562435.56094811,14809132.7697354,120933025.279545
2017,120960629.59851256,17948087.34854806,23255633.878904555,25545917.949954197,23397286.153699476,13562435.56094811,17251268.706458166,120933025.279545
2017,120932329.3670825,16918947.338983275,23255633.878904555,26546757.72808893,23397286.153699476,13562435.56094811,17251268.706458166,120933025.279545
2017,120911535.18269292,20638631.423352502,23255633.878904555,22861243.261526916,26471644.355123304,13562435.56094811,14121946.702837523,120933025.279545
2017,120955322.87255289,20638631.423352502,20898175.136393942,22861243.261526916,25743568.783873264,13562435.56094811,17251268.706458166,120933025.279545
2017,120951067.49207969,20638631.423352502,20926563.72740466,22861243.261526916,25710924.812389348,13562435.56094811,17251268.706458166,120933025.279545
2017,120943920.36482836,18580676.493089166,23255633.878904555,22861243.261526916,23397286.153699476,15597811.871150095,17251268.706458166,120933025.279545
2017,120920448.002786,17939901.354664676,23255633.878904555,22861243.261526916,23397286.153699476,16215114.647532217,17251268.706458166,120933025.279545
2017,120954323.3456088,20638631.423352502,23255633.878904555,22861243.261526916,23397286.153699476,14962962.519639425,15838566.108485945,120933025.279545
2017,120917539.53860988,17711477.140950594,23255633.878904555,22861243.261526916,23397286.153699476,16440630.397070164,17251268.706458166,120933025.279545
2017,120928518.17244774,20638631.423352502,23255633.878904555,22861243.261526916,23397286.153699476,14948856.30891083,15826867.146053461,120933025.279545
2017,120963345.4282617,20638631.423352502,23255633.878904555,22861243.261526916,23397286.153699476,11510027.476263454,19300523.234514803,120933025.27954501
2017,120942265.65619788,20638631.423352502,21092298.510298885,22861243.261526916,23397286.153699476,13562435.56094811,19390370.746372003,120933025.27954498
2017,120956828.7650053,16918947.338983275,23255633.878904555,22861243.261526916,23397286.153699476,13562435.56094811,20961282.57094298,120933025.279545
2017,120924966.04569726,20638631.423352502,23255633.878904555,22861243.261526916,23397286.153699476,10600538.1716523,20171633.15656151,120933025.279545
2017,120935849.77206413,20638631.423352502,23255633.878904555,22861243.261526916,20029706.540820714,13562435.56094811,20588199.10651134,120933025.27954498
2017,120957749.8161466,20638631.423352502,23255633.878904555,22861243.261526916,21284125.655061036,13562435.56094811,19355680.03635348,120933025.279545
2017,120899669.74007528,23080203.671223756,23255633.878904555,22861243.261526916,21284125.655061036,11062783.237005534,19355680.03635348,120933025.279545
2017,120865027.80171089,23507806.798212603,23255633.878904555,22861243.261526916,21284125.655061036,10600538.1716523,19355680.03635348,120933025.279545
2017,120932681.01383485,23143490.06997605,23255633.878904555,20331315.812591612,21284125.655061036,13562435.56094811,19355680.03635348,120933025.279545
2017,120866395.06531201,23625889.558670316,23255633.878904555,19782630.37537451,21284125.655061036,13562435.56094811,19355680.03635348,120933025.279545
2017,120910753.75056717,23034835.27466763,23255633.878904555,22861243.261526916,21284125.655061036,13562435.56094811,16912480.119458932,120933025.27954498
2017,120953287.82317811,20638631.423352502,25355583.215831384,22861243.261526916,21284125.655061036,13562435.56094811,17251268.706458166,120933025.27954498
2017,120932640.8361936,20638631.423352502,25673724.815846115,22861243.261526916,21284125.655061036,13562435.56094811,16912480.119458932,120933025.27954498
2017,120951880.42976944,17948087.34854806,23255633.878904555,25545917.949954197,21284125.655061036,13562435.56094811,19355680.03635348,120933025.279545
2017,120923580.19833939,16918947.338983275,23255633.878904555,26546757.72808893,21284125.655061036,13562435.56094811,19355680.03635348,120933025.279545
2017,120966498.98488973,20638631.423352502,23255633.878904555,22861243.261526916,23397286.153699484,13562435.56094811,17251268.706458166,120933025.279545
2017,120899925.96998757,20638631.423352502,23255633.878904555,22861243.261526916,24355772.34600552,13562435.56094811,16226209.499249967,120933025.279545
2017,120935171.19608524,18580676.493089166,23255633.878904555,22861243.261526916,21284125.655061036,15597811.871150095,19355680.03635348,120933025.279545
2017,120911698.83404289,17939901.354664676,23255633.878904555,22861243.261526916,21284125.655061036,16215114.647532217,19355680.03635348,120933025.279545
2017,120944266.2657027,20638631.423352502,23255633.878904555,22861243.261526916,21284125.655061036,14962962.519639425,17941669.52721826,120933025.279545
2017,120908790.36986676,17711477.140950594,23255633.878904555,22861243.261526916,21284125.655061036,16440630.397070164,19355680.03635348,120933025.279545
2017,120919162.11333859,20638631.423352502,23255633.878904555,22861243.261526916,21284125.655061036,14948856.30891083,17930671.58558274,120933025.279545
2017,120956850.2542098,20638631.423352502,23255633.878904555,22861243.261526916,21284125.655061036,11510027.476263454,21407188.559101347,120933025.27954501
2017,120939057.2449412,20638631.423352502,21092298.510298885,22861243.261526916,21284125.655061036,13562435.56094811,21500322.83375376,120933025.279545
2017,120950279.22620691,16918947.338983275,23255633.878904555,22861243.261526916,21284125.655061036,13562435.56094811,23067893.530783024,120933025.279545
2017,120918919.54970357,20638631.423352502,23255633.878904555,22861243.261526916,21284125.655061036,10600538.1716523,22278747.15920625,120933025.279545
2017,120937716.14407207,20638631.423352502,23255633.878904555,22861243.261526916,17916707.73560517,13562435.56094811,22703064.28373483,120933025.27954498
2017,120955794.80035211,20638631.423352502,23255633.878904555,22861243.261526916,19416538.685228366,13562435.56094811,21221311.99039167,120933025.279545
2017,120940658.63057771,20638631.423352502,20898175.136393942,22861243.261526916,21284125.655061036,13562435.56094811,21696047.59329521,120933025.27954498
2017,120940982.64870593,20638631.423352502,20926563.72740466,22861243.261526916,21284125.655061036,13562435.56094811,21667983.02041272,120933025.27954498
2017,120882902.57263461,23080203.671223756,20926563.72740466,22861243.261526916,21284125.655061036,11062783.237005534,21667983.02041272,120933025.27954501
2017,120848260.63427025,23507806.798212603,20926563.72740466,22861243.261526916,21284125.655061036,10600538.1716523,21667983.02041272,120933025.27954498
2017,120915913.84639418,23143490.06997605,20926563.72740466,20331315.812591612,21284125.655061036,13562435.56094811,21667983.02041272,120933025.27954498
2017,120849627.89787135,23625889.558670316,20926563.72740466,19782630.37537451,21284125.655061036,13562435.56094811,21667983.02041272,120933025.27954498
2017,120892749.24366263,23034835.27466763,20926563.72740466,22861243.261526916,21284125.655061036,13562435.56094811,19223545.764054283,120933025.279545
2017,120957749.8161466,20638631.423352502,23255633.87890456,22861243.261526916,21284125.655061036,13562435.56094811,19355680.03635348,120933025.279545
2017,120912485.58516027,20638631.423352502,23342503.920217432,22861243.261526916,21284125.655061036,13562435.56094811,19223545.764054283,120933025.27954498
2017,120931177.45619097,20638631.423352502,23024836.44922114,22861243.261526916,21284125.655061036,13562435.56094811,19559905.106081277,120933025.27954498
2017,120935113.26232877,17948087.34854806,20926563.72740466,25545917.949954197,21284125.655061036,13562435.56094811,21667983.02041272,120933025.27954498
2017,120906813.03089872,16918947.338983275,20926563.72740466,26546757.72808893,21284125.655061036,13562435.56094811,21667983.02041272,120933025.27954498
2017,120946065.23301294,20638631.423352502,20926563.72740466,22861243.261526916,23397286.153699484,13562435.56094811,19559905.106081277,120933025.27954498
2017,120880260.54126574,20638631.423352502,20926563.72740466,22861243.261526916,24355772.34600552,13562435.56094811,18535614.222028032,120933025.27954498
2017,120918404.02864459,18580676.493089166,20926563.72740466,22861243.261526916,21284125.655061036,15597811.871150095,21667983.02041272,120933025.27954501
2017,120894931.66660222,17939901.354664676,20926563.72740466,22861243.261526916,21284125.655061036,16215114.647532217,21667983.02041272,120933025.27954501
2017,120926215.93756211,20638631.423352502,20926563.72740466,22861243.261526916,21284125.655061036,14962962.519639425,20252689.350577556,120933025.27954498
2017,120892023.2024261,17711477.140950594,20926563.72740466,22861243.261526916,21284125.655061036,16440630.397070164,21667983.02041272,120933025.27954501
2017,120901470.07330048,20638631.423352502,20926563.72740466,22861243.261526916,21284125.655061036,14948856.30891083,20242049.69704453,120933025.279545
2017,120942712.6916473,20638631.423352502,20926563.72740466,22861243.261526916,21284125.655061036,11510027.476263454,23722121.148038745,120933025.279545
2017,120926125.03696707,20638631.423352502,18764622.952206563,22861243.261526916,21284125.655061036,13562435.56094811,23815066.183871962,120933025.279545
2017,120936539.39724925,16918947.338983275,20926563.72740466,22861243.261526916,21284125.655061036,13562435.56094811,25383223.85332527,120933025.27954498
2017,120905430.79326935,20638631.423352502,20926563.72740466,22861243.261526916,21284125.655061036,10600538.1716523,24594328.554271936,120933025.27954498
2017,120918530.98081353,20638631.423352502,20926563.72740466,22861243.261526916,17916707.73560517,13562435.56094811,25012949.27197618,120933025.27954498
2017,120938122.07656321,20638631.423352502,20926563.72740466,22861243.261526916,19416538.685228366,13562435.56094811,23532709.418102663,120933025.27954498
2017,120926594.07932392,20638631.423352502,18569568.538926236,22861243.261526916,21284125.655061036,13562435.56094811,24010589.63950912,120933025.27954498
2017,120964505.02481477,20638631.423352502,18979333.748975486,22861243.261526916,21284125.655061036,13562435.56094811,23638735.374950718,120933025.27954498
2017,120957100.1212379,20638631.423352502,17958821.155889455,22861243.261526916,21284125.655061036,13562435.56094811,24651843.064459898,120933025.279545
2017,120980193.30073169,20638631.423352502,19002482.144978937,22861243.261526916,21284125.655061036,13562435.56094811,23631275.254864193,120933025.279545
2017,120922113.22466037,23080203.671223756,19002482.144978937,22861243.261526916,21284125.655061036,11062783.237005534,23631275.254864193,120933025.279545
2017,120887471.28629598,23507806.798212603,19002482.144978937,22861243.261526916,21284125.655061036,10600538.1716523,23631275.254864193,120933025.279545
2017,120955124.49841994,23143490.06997605,19002482.144978937,20331315.812591612,21284125.655061036,13562435.56094811,23631275.254864193,120933025.279545
2017,120888838.5498971,23625889.558670316,19002482.144978937,19782630.37537451,21284125.655061036,13562435.56094811,23631275.254864193,120933025.279545
2017,120933611.25887173,23034835.27466763,19002482.144978937,22861243.261526916,21284125.655061036,13562435.56094811,21188489.361689106,120933025.27954498
2017,120940982.64870593,20638631.423352502,20926563.72740466,22861243.261526916,21284125.655061036,13562435.56094811,21667983.02041272,120933025.27954498
2017,120954689.60699041,20638631.423352502,21313887.85024149,22861243.261526916,21284125.655061036,13562435.56094811,21294365.85586037,120933025.27954498
2017,120949046.23623726,20638631.423352502,21414120.97365959,22861243.261526916,21284125.655061036,13562435.56094811,21188489.361689106,120933025.27954498
